datetime,close,open,high,low,vol,obv,rsi,atr,macd
2021-02-01 06:45:00,357.4420,357.6820,357.7570,357.3580,3036,328999.0000,53.1044,0.4921,0.1495
2021-02-01 06:50:00,357.8250,357.6820,358.0730,357.5300,5700,334699.0000,59.6411,0.5020,0.1522
2021-02-01 06:55:00,357.4420,357.6440,357.7480,357.3390,13688,321011.0000,51.8568,0.5009,0.1495
2021-02-01 07:00:00,357.4330,357.2900,357.6230,357.1290,75104,245907.0000,51.6861,0.5004,0.1175
2021-02-01 07:05:00,357.4140,357.4720,357.6810,357.3010,36403,209504.0000,51.3021,0.4918,0.1056
2021-02-01 07:10:00,357.5570,357.4340,357.6900,357.3100,11959,221463.0000,54.0679,0.4838,0.0920
2021-02-01 07:15:00,357.8820,357.6150,358.0440,357.4630,51388,272851.0000,59.6735,0.4907,0.0948
2021-02-01 07:20:00,357.7770,357.8450,358.0150,357.6930,11057,261794.0000,57.2429,0.4787,0.1142
2021-02-01 07:25:00,357.6530,357.8070,357.9390,357.5210,32393,229401.0000,54.4236,0.4744,0.1251
2021-02-01 07:30:00,357.4520,357.6920,357.8910,357.3580,31824,197577.0000,50.1149,0.4785,0.1231
2021-02-01 07:35:00,357.6810,357.4820,357.8240,357.3200,20340,217917.0000,54.5315,0.4804,0.1033
2021-02-01 07:40:00,358.0350,357.7590,358.2450,357.6350,50724,268641.0000,60.3723,0.4896,0.1087
2021-02-01 07:45:00,357.7960,357.9410,358.1590,357.6640,14523,254118.0000,55.2153,0.4900,0.1262
2021-02-01 07:50:00,357.7290,357.8350,358.0350,357.5970,13657,240461.0000,53.8272,0.4863,0.1301
2021-02-01 07:55:00,357.2610,357.7970,357.8720,357.1290,28994,211467.0000,45.2666,0.5046,0.1286
2021-02-01 08:00:00,357.1840,357.4050,358.2450,355.1690,119470,91997.0000,44.0260,0.6883,0.0947
2021-02-01 08:05:00,357.4230,357.2230,357.6040,357.0900,35663,127660.0000,48.7235,0.6759,0.0525
2021-02-01 08:10:00,357.2990,357.5010,357.5950,357.2150,20142,107518.0000,46.5412,0.6547,0.0410
2021-02-01 08:15:00,357.2420,357.3670,357.4610,357.0620,70756,36762.0000,45.5316,0.6365,0.0209
2021-02-01 08:20:00,357.2030,357.3090,357.5370,356.9950,24681,12081.0000,44.8153,0.6297,0.0003
2021-02-01 08:25:00,356.9350,357.2900,357.4410,356.8040,28784,-16703.0000,40.1418,0.6302,-0.0174
2021-02-01 08:30:00,357.0500,357.0030,357.1830,356.8230,32444,15741.0000,42.8938,0.6109,-0.0540
2021-02-01 08:35:00,357.3750,357.1180,357.4890,356.9950,14605,30346.0000,49.9035,0.6026,-0.0728
2021-02-01 08:40:00,357.2610,357.4430,357.5660,357.1760,13789,16557.0000,47.6921,0.5874,-0.0609
2021-02-01 08:45:00,357.1940,357.3480,357.4700,357.1000,8456,8101.0000,46.3909,0.5719,-0.0583
2021-02-01 08:50:00,356.9740,357.2330,357.4700,356.8800,81595,-73494.0000,42.3092,0.5732,-0.0649
2021-02-01 08:55:00,357.0980,357.0130,357.2880,356.8700,17672,-55822.0000,45.2341,0.5621,-0.0868
2021-02-01 09:00:00,356.8400,357.1370,357.3270,356.6980,85897,-141719.0000,40.6196,0.5669,-0.0931
2021-02-01 09:05:00,356.8300,356.8790,357.0680,356.7460,44816,-186535.0000,40.4474,0.5494,-0.1176
2021-02-01 09:10:00,356.9350,356.8310,357.0970,356.7080,49866,-136669.0000,43.1720,0.5379,-0.1393
2021-02-01 09:15:00,357.1360,356.9750,357.2500,356.8510,34627,-102042.0000,48.0700,0.5280,-0.1431
2021-02-01 09:20:00,357.1650,357.1760,357.2880,356.9470,54710,-47332.0000,48.7563,0.5146,-0.1285
2021-02-01 09:25:00,357.3850,357.1850,357.5750,357.0330,145811,98479.0000,53.7496,0.5166,-0.1149
2021-02-01 09:30:00,357.5950,357.4240,358.0730,356.9950,2195428,2293907.0000,57.9607,0.5567,-0.0838
2021-02-01 09:35:00,357.3280,357.6250,358.1400,357.0230,1144260,1149647.0000,51.5359,0.5967,-0.0425
2021-02-01 09:40:00,357.2510,357.3570,357.6900,356.9760,724527,425120.0000,49.8207,0.6051,-0.0310
2021-02-01 09:45:00,356.1320,357.2900,357.4800,356.0480,1173626,-748506.0000,32.7584,0.6642,-0.0270
2021-02-01 09:50:00,355.3000,356.1620,356.6570,355.1020,1335215,-2083721.0000,25.7085,0.7278,-0.1136
2021-02-01 09:55:00,356.3230,355.3390,356.4660,355.2070,942272,-1141449.0000,42.1842,0.7657,-0.2457
2021-02-01 10:00:00,356.5240,356.3670,356.6470,355.3690,1091010,-50439.0000,44.7756,0.8023,-0.2645
2021-02-01 10:05:00,355.7880,356.5540,356.7620,355.6280,740913,-791352.0000,38.0502,0.8260,-0.2612
2021-02-01 10:10:00,356.3020,355.7980,356.7810,355.5890,598353,-192999.0000,44.3381,0.8522,-0.3160
2021-02-01 10:15:00,356.6490,356.3530,356.8100,355.9530,579841,386842.0000,48.1633,0.8525,-0.3110
2021-02-01 10:20:00,357.0500,356.6880,357.1830,356.3640,569774,956616.0000,52.2474,0.8501,-0.2769
2021-02-01 10:25:00,356.6490,357.0980,357.2790,356.5450,803051,153565.0000,48.1610,0.8418,-0.2143
2021-02-01 10:30:00,357.3950,356.6970,357.5560,356.5740,534092,687657.0000,55.1834,0.8518,-0.1948
2021-02-01 10:35:00,356.8880,357.4430,357.6610,356.7370,548498,139159.0000,50.2056,0.8570,-0.1177
2021-02-01 10:40:00,357.3280,356.9170,357.7090,356.5450,574270,713429.0000,54.0772,0.8789,-0.0980
2021-02-01 10:45:00,357.4280,357.3860,357.7570,357.2050,360846,1074275.0000,54.9348,0.8556,-0.0440
2021-02-01 10:50:00,356.4960,357.4620,357.6230,356.3540,525015,549260.0000,46.2634,0.8851,0.0048
2021-02-01 10:55:00,356.5430,356.5250,356.6950,356.0910,798548,1347808.0000,46.7201,0.8650,-0.0317
2021-02-01 11:00:00,356.5050,356.5830,356.7910,355.9050,541404,806404.0000,46.3769,0.8665,-0.0553
2021-02-01 11:05:00,357.1080,356.5440,357.3550,356.4020,535174,1341578.0000,52.3580,0.8727,-0.0763
2021-02-01 11:10:00,357.1650,357.1370,357.4320,356.8230,452082,1793660.0000,52.8929,0.8539,-0.0446
2021-02-01 11:15:00,357.5570,357.1950,357.6810,357.0140,523691,2317351.0000,56.5091,0.8405,-0.0146
2021-02-01 11:20:00,357.9400,357.6060,358.0820,357.4060,942627,3259978.0000,59.7595,0.8288,0.0419
2021-02-01 11:25:00,358.2360,357.9790,358.5030,357.6560,734339,3994317.0000,62.1160,0.8301,0.1154
2021-02-01 11:30:00,358.3920,358.2710,358.7040,358.0660,638204,4632521.0000,63.3346,0.8163,0.1949
2021-02-01 11:35:00,358.5040,358.4280,358.6180,358.1710,406860,5039381.0000,64.2244,0.7900,0.2676
2021-02-01 11:40:00,359.0390,358.5530,359.4220,358.4190,998690,6038071.0000,68.1950,0.8052,0.3314
2021-02-01 11:45:00,359.2880,359.0980,359.4890,358.9740,523837,6561908.0000,69.8710,0.7845,0.4211
2021-02-01 11:50:00,359.1830,359.3350,359.4500,359.0120,366867,6195041.0000,68.2380,0.7597,0.5055
2021-02-01 11:55:00,358.7330,359.2320,359.3550,358.6100,815901,5379140.0000,61.5940,0.7587,0.5577
2021-02-01 12:00:00,359.0980,358.7720,359.4600,358.6440,607685,5986825.0000,64.6043,0.7628,0.5555
2021-02-01 12:05:00,359.0680,359.1440,359.3830,358.9830,400760,5586065.0000,64.1592,0.7368,0.5771
