datetime,close,open,high,low,vol,obv,rsi,atr,macd
2022-03-01 06:45:00,419.6330,420.2560,420.3140,419.5620,22180,-62200.0000,32.8642,0.6374,-0.3244
2022-03-01 06:50:00,419.0320,419.8010,419.8490,418.7960,19934,-82134.0000,28.7570,0.6671,-0.3574
2022-03-01 06:55:00,419.3620,419.0840,419.4800,418.6610,15000,-67134.0000,33.6595,0.6780,-0.4364
2022-03-01 07:00:00,419.9040,419.4620,420.0040,419.2520,61298,-5836.0000,40.8582,0.6832,-0.4632
2022-03-01 07:05:00,420.1470,420.0470,420.3240,419.9290,37867,32031.0000,43.8024,0.6644,-0.4322
2022-03-01 07:10:00,419.9340,420.2080,420.2560,419.8040,34304,-2273.0000,41.8364,0.6493,-0.3902
2022-03-01 07:15:00,419.4100,419.9460,419.9940,419.3480,54969,-57242.0000,37.3901,0.6490,-0.3737
2022-03-01 07:20:00,420.1470,419.5200,420.2950,419.3390,31342,-25900.0000,46.0713,0.6710,-0.3905
2022-03-01 07:25:00,420.8830,420.1880,421.0220,419.7070,61880,35980.0000,53.0695,0.7170,-0.3460
2022-03-01 07:30:00,420.4860,420.9060,420.9540,420.2980,45574,-9594.0000,49.3495,0.7126,-0.2498
2022-03-01 07:35:00,420.0110,420.6340,420.6820,419.9200,22992,-32586.0000,45.2614,0.7161,-0.1934
2022-03-01 07:40:00,419.7400,420.0520,420.1000,419.3680,41691,-74277.0000,43.0693,0.7173,-0.1933
2022-03-01 07:45:00,420.0010,419.7520,420.1010,419.4260,20455,-53822.0000,45.7923,0.7142,-0.2151
2022-03-01 07:50:00,419.6040,420.0140,420.1590,419.5230,34091,-87913.0000,42.4652,0.7087,-0.2087
2022-03-01 07:55:00,419.9430,419.6650,420.1690,419.3480,39459,-48454.0000,46.0686,0.7167,-0.2292
2022-03-01 08:00:00,419.6140,419.4710,426.0720,419.1450,61814,-110268.0000,43.2383,1.1603,-0.2581
2022-03-01 08:05:00,419.7690,419.6850,419.9550,419.2900,40120,-70148.0000,44.9541,1.1249,-0.2608
2022-03-01 08:10:00,420.2150,419.7140,420.3620,419.5230,59662,-10486.0000,49.6687,1.1045,-0.2576
2022-03-01 08:15:00,420.4470,420.1590,420.6630,419.9880,32773,22287.0000,51.9730,1.0738,-0.2166
2022-03-01 08:20:00,420.2240,420.4700,420.5170,419.8910,32825,-10538.0000,49.6214,1.0418,-0.1573
