datetime,close,open,high,low,vol,obv,rsi,atr,macd
2022-01-03 06:45:00,463.2360,463.2310,463.3350,463.0770,1580,98908.0000,65.9567,0.2897,0.3279
2022-01-03 06:50:00,463.2650,463.2600,463.3640,463.1160,755,99663.0000,66.7226,0.2867,0.3096
2022-01-03 06:55:00,463.2560,463.2790,463.3540,463.1640,580,99083.0000,66.2247,0.2798,0.2933
2022-01-03 07:00:00,463.1780,463.2990,463.4120,463.0580,13572,85511.0000,61.9120,0.2851,0.2787
2022-01-03 07:05:00,463.0520,463.1820,463.2570,462.9220,3875,81636.0000,55.6119,0.2887,0.2548
2022-01-03 07:10:00,463.1100,463.0270,463.2090,462.9030,2621,84257.0000,57.7435,0.2899,0.2208
2022-01-03 07:15:00,463.1010,463.1050,463.2090,462.9900,3923,80334.0000,57.2838,0.2848,0.1979
2022-01-03 07:20:00,463.0040,463.1240,463.2280,462.9120,6752,73582.0000,52.4383,0.2871,0.1791
2022-01-03 07:25:00,463.0040,462.9980,463.2280,462.8730,10386,73582.0000,52.4383,0.2919,0.1524
2022-01-03 07:30:00,462.9460,463.0370,463.1120,462.7570,20630,52952.0000,49.5328,0.2964,0.1328
2022-01-03 07:35:00,462.9260,462.9400,463.0250,462.7570,10064,42888.0000,48.5342,0.2944,0.1082
2022-01-03 07:40:00,462.8780,462.9500,463.0830,462.7770,11657,31231.0000,46.1304,0.2952,0.0885
2022-01-03 07:45:00,462.7910,462.8920,462.9660,462.5150,19378,11853.0000,42.0639,0.3063,0.0674
2022-01-03 07:50:00,462.8200,462.8330,462.9950,462.6990,23628,35481.0000,43.8410,0.3056,0.0455
2022-01-03 07:55:00,462.6840,462.8140,462.9080,462.5920,13877,21604.0000,37.9604,0.3063,0.0262
2022-01-03 08:00:00,462.7610,463.2310,463.3440,462.5340,45449,67053.0000,42.6508,0.3423,0.0441
2022-01-03 08:05:00,462.7130,462.7750,462.8690,462.5340,7084,59969.0000,40.5906,0.3418,0.0212
2022-01-03 08:10:00,462.6940,462.7750,462.8500,462.0400,12682,47287.0000,39.7717,0.3752,0.0030
2022-01-03 08:15:00,462.6260,462.7070,462.8310,462.4860,12371,34916.0000,36.9022,0.3731,-0.0166
2022-01-03 08:20:00,462.6450,462.6590,462.7630,462.5050,89125,124041.0000,38.2429,0.3649,-0.0357
2022-01-03 08:25:00,462.7230,462.6690,462.8400,462.5050,84220,208261.0000,43.5463,0.3627,-0.0494
2022-01-03 08:30:00,462.5390,462.7460,462.8690,462.3890,26245,182016.0000,35.7476,0.3711,-0.0535
2022-01-03 08:35:00,462.5480,462.6010,462.7140,462.4470,43653,225669.0000,36.3481,0.3637,-0.0676
2022-01-03 08:40:00,462.4710,462.5430,462.6460,462.2820,33834,191835.0000,33.4664,0.3637,-0.0826
