datetime,close,open,high,low,vol,obv,rsi,atr,macd
2022-04-01 06:50:00,441.4260,441.4200,441.5580,441.3130,6300,-35452.0000,47.5624,0.2969,0.0964
2022-04-01 06:55:00,441.6500,441.4590,441.7420,441.3520,2849,-32603.0000,55.6066,0.3036,0.0793
2022-04-01 07:00:00,441.5520,441.5950,441.7520,441.3900,28120,-60723.0000,51.8584,0.3077,0.0758
2022-04-01 07:05:00,441.5720,441.5950,441.7710,441.4580,29239,-31484.0000,52.5612,0.3081,0.0722
2022-04-01 07:10:00,441.3380,441.5850,441.6640,441.2740,37900,-69384.0000,44.3952,0.3140,0.0678
2022-04-01 07:15:00,441.3480,441.4000,441.5480,441.2640,36709,-32675.0000,44.7900,0.3118,0.0488
2022-04-01 07:20:00,441.4260,441.4100,441.5960,441.2830,7248,-25427.0000,47.8971,0.3119,0.0341
2022-04-01 07:25:00,441.3770,441.4780,441.5670,441.3130,2801,-28228.0000,46.1404,0.3078,0.0277
2022-04-01 07:30:00,441.3770,441.3910,441.4890,441.2250,37543,-28228.0000,46.1404,0.3046,0.0154
2022-04-01 07:35:00,441.3480,441.4000,441.4800,441.2350,12185,-40413.0000,45.0073,0.3004,0.0063
2022-04-01 07:40:00,441.3480,441.3910,441.4800,441.2640,12942,-40413.0000,45.0073,0.2943,-0.0016
2022-04-01 07:45:00,441.4450,441.3910,441.5380,441.2830,113323,72910.0000,49.7903,0.2915,-0.0078
2022-04-01 07:50:00,441.4060,441.4880,441.5480,441.3420,5678,67232.0000,47.9833,0.2854,-0.0048
2022-04-01 07:55:00,441.4650,441.4390,441.5670,441.2830,21297,88529.0000,50.8872,0.2853,-0.0063
2022-04-01 08:00:00,441.3480,441.2260,441.7620,439.3180,118834,-30305.0000,45.4666,0.4395,-0.0244
2022-04-01 08:05:00,441.5430,441.3910,441.6350,441.2540,34580,4275.0000,54.2196,0.4353,-0.0252
2022-04-01 08:10:00,441.4840,441.5850,441.6640,441.4200,27321,-23046.0000,51.5248,0.4217,-0.0100
2022-04-01 08:15:00,441.4550,441.5370,441.7810,441.3900,66951,-89997.0000,50.2041,0.4195,-0.0018
2022-04-01 08:20:00,441.6010,441.5170,441.7330,441.4000,56577,-33420.0000,56.2802,0.4133,0.0030
2022-04-01 08:25:00,441.5720,441.6430,441.7420,441.2640,74626,-108046.0000,54.8486,0.4179,0.0168
2022-04-01 08:30:00,440.9300,441.6340,441.7330,440.6610,244284,-352330.0000,34.1427,0.4646,0.0267
2022-04-01 08:35:00,441.0570,440.9530,441.3050,440.8460,58412,-293918.0000,39.0449,0.4642,-0.0201
2022-04-01 08:40:00,440.8230,441.1090,441.1980,440.6320,32410,-326328.0000,34.0201,0.4715,-0.0442
2022-04-01 08:45:00,440.8720,440.8270,441.0710,440.7200,10967,-315361.0000,35.8810,0.4629,-0.0850
2022-04-01 08:50:00,440.6870,440.8070,440.8770,440.4380,14216,-329577.0000,32.1897,0.4612,-0.1176
2022-04-01 08:55:00,440.6090,440.7300,440.8280,440.5060,10992,-340569.0000,30.7532,0.4513,-0.1480
2022-04-01 09:00:00,440.1720,440.6130,440.7410,440.1070,72852,-413421.0000,24.2294,0.4643,-0.1794
2022-04-01 09:05:00,440.6190,440.2430,440.7120,440.1270,31097,-382324.0000,38.5817,0.4729,-0.2315
2022-04-01 09:10:00,440.8040,440.6130,440.8960,440.4770,19604,-362720.0000,43.3632,0.4691,-0.2402
2022-04-01 09:15:00,440.9980,440.8460,441.1390,440.7390,76421,-286299.0000,47.9403,0.4641,-0.2257
2022-04-01 09:20:00,440.8330,441.0600,441.1590,440.7680,61279,-347578.0000,44.6363,0.4589,-0.1946
2022-04-01 09:25:00,440.6580,440.8850,441.0030,440.5250,88478,-436056.0000,41.3789,0.4603,-0.1821
2022-04-01 09:30:00,440.0550,440.7300,440.9160,439.9620,1421564,-1857620.0000,32.5615,0.4955,-0.1825
2022-04-01 09:35:00,439.9590,440.0980,440.7020,439.7570,1048378,-2905998.0000,31.4138,0.5276,-0.2312
2022-04-01 09:40:00,439.8710,439.9810,440.2350,439.5630,709171,-3615169.0000,30.3576,0.5380,-0.2760
2022-04-01 09:45:00,440.0750,439.9230,440.4100,439.5340,766165,-2849004.0000,35.7509,0.5621,-0.3126
2022-04-01 09:50:00,439.2290,440.1270,440.2930,439.0090,958199,-3807203.0000,26.5635,0.6137,-0.3215
2022-04-01 09:55:00,439.6570,439.2710,439.7780,439.0090,754194,-3053009.0000,35.5827,0.6248,-0.3930
2022-04-01 10:00:00,439.3210,439.6890,439.9040,438.8830,1190956,-4243965.0000,32.2356,0.6531,-0.4113
2022-04-01 10:05:00,439.3770,439.3490,439.7980,439.1740,654225,-3589740.0000,33.3607,0.6510,-0.4480
