datetime,close,open,high,low,vol,obv,rsi,atr,macd
2021-04-01 06:55:00,381.1900,381.2210,381.3240,381.0980,1000,62047.0000,39.3260,0.2669,-0.0857
2021-04-01 07:00:00,381.2860,381.1640,381.4300,381.0410,2747,64794.0000,44.5411,0.2756,-0.0994
2021-04-01 07:05:00,381.4780,381.3460,381.5930,381.2230,9600,74394.0000,53.2044,0.2824,-0.0945
2021-04-01 07:10:00,381.4010,381.5000,381.5740,381.2900,2040,72354.0000,49.8418,0.2825,-0.0773
2021-04-01 07:15:00,381.3730,381.4420,381.5160,381.2330,17221,55133.0000,48.6380,0.2825,-0.0676
2021-04-01 07:20:00,381.3250,381.4230,381.5070,381.2420,2677,52456.0000,46.5618,0.2813,-0.0607
2021-04-01 07:25:00,381.4780,381.4520,381.5930,381.3290,8532,60988.0000,53.3913,0.2803,-0.0523
2021-04-01 07:30:00,381.5170,381.4900,381.6700,381.3290,13569,74557.0000,54.9711,0.2847,-0.0421
2021-04-01 07:35:00,381.5740,381.5190,381.6990,381.3670,10070,84627.0000,57.2516,0.2880,-0.0313
2021-04-01 07:40:00,381.5930,381.6150,381.7370,381.4920,48222,132849.0000,58.0149,0.2850,-0.0149
2021-04-01 07:45:00,381.6510,381.6910,381.8430,381.5490,3087,135936.0000,60.3428,0.2856,0.0043
2021-04-01 07:50:00,381.7370,381.6630,381.8520,381.4530,10078,146014.0000,63.5684,0.2937,0.0170
2021-04-01 07:55:00,381.7470,381.7970,381.9190,381.5680,7198,153212.0000,63.9357,0.2978,0.0374
2021-04-01 08:00:00,381.8140,381.4900,381.9480,380.7340,34677,187889.0000,66.3814,0.3632,0.0285
2021-04-01 08:05:00,381.7280,381.8550,381.9390,381.6070,14998,172891.0000,60.6920,0.3610,0.0504
2021-04-01 08:10:00,381.6510,381.7390,381.9000,381.5680,29324,143567.0000,56.0592,0.3589,0.0576
2021-04-01 08:15:00,381.6890,381.7090,381.8430,381.5680,5088,148655.0000,57.7723,0.3529,0.0603
2021-04-01 08:20:00,381.8140,381.7300,381.9670,381.6070,10123,158778.0000,62.8967,0.3534,0.0633
2021-04-01 08:25:00,381.8040,381.8830,381.9580,381.6830,20133,138645.0000,62.2459,0.3478,0.0772
2021-04-01 08:30:00,381.7760,381.8350,381.9870,381.6070,24600,114045.0000,60.3627,0.3501,0.0834
2021-04-01 08:35:00,381.6990,381.8160,381.9390,381.6160,17921,96124.0000,55.3988,0.3482,0.0858
2021-04-01 08:40:00,381.7180,381.7200,381.8810,381.5680,11038,107162.0000,56.3526,0.3457,0.0790
2021-04-01 08:45:00,381.7950,381.8070,381.9390,380.1680,16443,123605.0000,60.0786,0.4475,0.0797
2021-04-01 08:50:00,381.7760,381.8550,381.9290,381.6550,12554,111051.0000,58.7459,0.4351,0.0832
2021-04-01 08:55:00,381.9580,381.8550,382.1590,381.7220,26769,137820.0000,66.4278,0.4352,0.0850
2021-04-01 09:00:00,382.1020,382.0180,382.2360,381.7990,61873,199693.0000,71.0251,0.4354,0.0984
2021-04-01 09:05:00,381.9390,382.0940,382.1790,381.8470,18334,181359.0000,60.8650,0.4280,0.1139
2021-04-01 09:10:00,381.8330,382.0080,382.0920,381.7510,24224,157135.0000,55.3227,0.4218,0.1178
2021-04-01 09:15:00,381.9000,381.9030,382.0150,381.6740,84268,241403.0000,57.9303,0.4160,0.1112
2021-04-01 09:20:00,381.8910,381.9220,382.0630,380.1680,17499,223904.0000,57.4453,0.5216,0.1063
2021-04-01 09:25:00,382.2360,381.9310,382.3510,381.7990,154005,377909.0000,68.3758,0.5238,0.1019
2021-04-01 09:30:00,382.4620,382.2770,382.6200,381.9420,2600884,2978793.0000,73.2272,0.5348,0.1249
2021-04-01 09:35:00,382.3700,382.5170,382.6580,382.2690,1004069,1974724.0000,68.6128,0.5244,0.1607
2021-04-01 09:40:00,382.2650,382.4110,382.7060,382.0670,1237423,737301.0000,63.6807,0.5326,0.1784
2021-04-01 09:45:00,382.1690,382.3150,382.5530,382.0860,946183,-208882.0000,59.4714,0.5279,0.1826
2021-04-01 09:50:00,382.3510,382.2100,382.6200,382.0580,1027876,818994.0000,64.2905,0.5303,0.1755
2021-04-01 09:55:00,382.2460,382.3820,382.4860,382.0190,685727,133267.0000,59.8677,0.5258,0.1816
2021-04-01 10:00:00,382.4090,382.2860,382.5820,382.0000,1648815,1782082.0000,64.0072,0.5298,0.1766
2021-04-01 10:05:00,382.7650,382.4400,382.9370,382.2930,1678700,3460782.0000,71.0345,0.5380,0.1830
2021-04-01 10:10:00,382.7450,382.8050,382.9560,382.5850,786296,2674486.0000,70.2052,0.5261,0.2151
2021-04-01 10:15:00,382.9170,382.7950,383.1190,382.6710,593425,3267911.0000,73.1124,0.5205,0.2369
2021-04-01 10:20:00,382.8500,382.9580,383.0520,382.7000,519163,2748748.0000,70.2374,0.5084,0.2644
