datetime,close,open,high,low,vol,obv,rsi,atr,macd
2022-11-01 06:45:00,382.3520,382.1610,382.4140,382.0920,10631,91460.0000,62.9058,0.2985,0.1576
2022-11-01 06:50:00,382.3810,382.4360,382.4530,382.2580,14700,106160.0000,63.4969,0.2911,0.1745
2022-11-01 06:55:00,382.3810,382.4650,382.5020,382.2980,4200,106160.0000,63.4969,0.2849,0.1881
2022-11-01 07:00:00,382.0870,382.2490,382.3060,381.8560,26149,80011.0000,53.4776,0.3020,0.1794
2022-11-01 07:05:00,382.2440,382.1410,382.5410,382.0720,36837,116848.0000,57.3480,0.3140,0.1619
2022-11-01 07:10:00,381.9210,382.2980,382.3160,381.8760,34552,82296.0000,48.4225,0.3230,0.1589
2022-11-01 07:15:00,381.8820,381.9940,382.0120,381.7780,9000,73296.0000,47.4620,0.3166,0.1305
2022-11-01 07:20:00,381.9210,381.9550,382.0710,381.8760,13530,86826.0000,48.5609,0.3079,0.1036
2022-11-01 07:25:00,382.1660,382.0040,382.2280,381.9350,5868,92694.0000,54.9372,0.3079,0.0853
2022-11-01 07:30:00,382.3030,382.2000,382.4140,382.0920,16663,109357.0000,58.0673,0.3089,0.0856
2022-11-01 07:35:00,382.0780,382.3470,382.4430,382.0530,8012,101345.0000,51.7140,0.3147,0.0966
2022-11-01 07:40:00,382.1850,382.2200,382.2960,382.0620,6881,108226.0000,54.2761,0.3089,0.0940
2022-11-01 07:45:00,382.2250,382.2390,382.3750,382.1600,10873,119099.0000,55.2324,0.3022,0.0924
2022-11-01 07:50:00,382.3230,382.2890,382.3850,382.1510,11800,130899.0000,57.5737,0.2973,0.0940
2022-11-01 07:55:00,382.3230,382.3380,382.5810,382.2680,70371,130899.0000,57.5737,0.2984,0.0982
2022-11-01 08:00:00,380.2640,381.9580,382.7180,379.9640,293274,-162375.0000,25.3145,0.4738,0.0700
2022-11-01 08:05:00,382.2930,382.1810,382.3940,382.0720,27881,-134494.0000,53.1641,0.5921,0.0649
2022-11-01 08:10:00,382.4990,382.3670,382.5610,382.2980,31091,-103403.0000,54.9988,0.5690,0.0750
2022-11-01 08:15:00,382.6560,382.5340,382.7470,382.4550,56507,-46896.0000,56.4007,0.5492,0.0954
2022-11-01 08:20:00,382.8030,382.7400,383.0020,382.4450,43832,-3064.0000,57.7284,0.5498,0.1267
2022-11-01 08:25:00,382.6460,382.8080,382.8450,382.5520,14420,-17484.0000,55.7748,0.5314,0.1553
2022-11-01 08:30:00,382.8810,382.8450,383.1200,382.7090,24441,6957.0000,58.0625,0.5273,0.1788
2022-11-01 08:35:00,382.7340,382.9160,382.9920,382.6900,25733,-18776.0000,56.1073,0.5112,0.2008
2022-11-01 08:40:00,382.7440,382.8280,382.9730,382.6900,24140,5364.0000,56.2153,0.4949,0.2088
2022-11-01 08:45:00,382.8620,382.7980,383.0710,382.7290,19388,24752.0000,57.5431,0.4840,0.2103
2022-11-01 08:50:00,382.7740,382.9260,383.0220,382.6510,24945,-193.0000,56.1750,0.4759,0.2193
2022-11-01 08:55:00,382.6850,382.8080,382.9040,382.6510,44282,-44475.0000,54.7570,0.4600,0.2144
2022-11-01 09:00:00,382.4700,382.7400,382.8450,382.4250,17673,-62148.0000,51.3829,0.4571,0.2027
2022-11-01 09:05:00,382.4890,382.5040,382.7180,382.4350,57877,-4271.0000,51.6663,0.4447,0.1724
2022-11-01 09:10:00,382.5190,382.5340,382.8060,382.4640,41406,37135.0000,52.1408,0.4374,0.1491
2022-11-01 09:15:00,382.4010,382.5630,382.6690,382.3760,125615,-88480.0000,50.0593,0.4271,0.1314
2022-11-01 09:20:00,382.4400,382.4450,382.6590,382.3170,127687,39207.0000,50.7589,0.4210,0.1067
2022-11-01 09:25:00,382.4800,382.4940,382.6490,382.1410,216316,255523.0000,51.5093,0.4272,0.0900
2022-11-01 09:30:00,382.2050,382.5240,382.7870,381.6310,1913117,-1657594.0000,46.2869,0.4793,0.0783
2022-11-01 09:35:00,382.2340,382.2590,382.6390,381.7490,922349,-735245.0000,46.8983,0.5086,0.0471
2022-11-01 09:40:00,382.0780,382.2690,382.5810,381.8320,842167,-1577412.0000,43.9970,0.5258,0.0229
2022-11-01 09:45:00,380.8030,382.1220,382.1390,380.4640,1827616,-3405028.0000,28.4859,0.6079,-0.0080
2022-11-01 09:50:00,380.3720,380.8370,380.8840,380.1020,1111375,-4516403.0000,25.2458,0.6203,-0.1347
2022-11-01 09:55:00,380.4210,380.4260,380.7760,380.2290,852520,-3663883.0000,26.2726,0.6151,-0.2652
2022-11-01 10:00:00,378.7440,380.5430,380.8350,378.6310,2481352,-6145235.0000,17.4426,0.7286,-0.3550
2022-11-01 10:05:00,377.9600,378.7690,379.1590,377.8570,1643625,-7788860.0000,14.9183,0.7695,-0.5629
2022-11-01 10:10:00,378.0290,378.0140,378.4230,377.4940,1253479,-6535381.0000,16.0695,0.7809,-0.7796
2022-11-01 10:15:00,377.8820,378.0720,378.4720,377.8270,1380551,-7915932.0000,15.5857,0.7712,-0.9359
2022-11-01 10:20:00,378.3720,377.9350,378.8740,377.3670,1440568,-6475364.0000,23.8197,0.8238,-1.0586
2022-11-01 10:25:00,378.7640,378.4250,378.8250,377.9450,712943,-5762421.0000,29.7254,0.8278,-1.1035
2022-11-01 10:30:00,378.9990,378.8370,379.0610,378.1170,832780,-4929641.0000,33.0750,0.8361,-1.0933
2022-11-01 10:35:00,377.8820,379.0330,379.1290,377.7830,796441,-5726082.0000,26.5880,0.8725,-1.0572
2022-11-01 10:40:00,377.1180,377.9060,377.9330,376.7880,1209409,-6935491.0000,23.2318,0.8920,-1.1068
2022-11-01 10:45:00,377.0040,377.1510,377.5510,376.7300,863327,-7798818.0000,22.7699,0.8869,-1.1933
2022-11-01 10:50:00,377.1860,377.0330,377.3050,376.6900,744818,-7054000.0000,25.3225,0.8675,-1.2568
2022-11-01 10:55:00,376.4700,377.2190,377.2860,376.0240,929673,-7983673.0000,22.2121,0.8957,-1.2774
2022-11-01 11:00:00,376.5780,376.5130,376.8050,376.2100,833334,-7150339.0000,23.7339,0.8742,-1.3354
2022-11-01 11:05:00,376.5880,376.6310,376.8350,376.0920,564896,-6585443.0000,23.8823,0.8648,-1.3561
2022-11-01 11:10:00,376.9600,376.6020,377.0900,376.4350,518756,-6066687.0000,29.3895,0.8498,-1.3592
2022-11-01 11:15:00,376.2920,377.0140,377.2560,376.2100,540849,-6607536.0000,25.7822,0.8638,-1.3133
2022-11-01 11:20:00,376.3510,376.3440,376.8450,376.1220,641132,-5966404.0000,26.6387,0.8538,-1.3158
2022-11-01 11:25:00,376.9340,376.3860,377.0700,376.1610,560779,-5405625.0000,34.6624,0.8577,-1.2995
2022-11-01 11:30:00,377.0090,376.9770,377.3250,376.7200,686529,-4719096.0000,35.6376,0.8397,-1.2247
2022-11-01 11:35:00,376.0480,377.0630,377.2470,375.7390,738665,-5457761.0000,29.5511,0.8874,-1.1453
2022-11-01 11:40:00,375.9990,376.0820,376.3840,375.8180,642896,-6100657.0000,29.2765,0.8644,-1.1482
2022-11-01 11:45:00,376.5070,376.0330,376.8040,375.8370,639451,-5461206.0000,35.9234,0.8718,-1.1414
2022-11-01 11:50:00,376.7640,376.5530,376.8490,376.3180,502315,-4958891.0000,39.0446,0.8474,-1.0816
2022-11-01 11:55:00,376.9890,376.8170,377.2760,376.4840,937795,-4021096.0000,41.7211,0.8435,-1.0013
2022-11-01 12:00:00,377.2350,377.0230,377.3940,376.8280,980439,-3040657.0000,44.5860,0.8237,-0.9106
2022-11-01 12:05:00,377.5880,377.2680,378.5020,377.1510,1147005,-1893652.0000,48.4985,0.8613,-0.8095
2022-11-01 12:10:00,377.2540,377.6210,378.0510,376.9750,760960,-2654612.0000,45.2435,0.8767,-0.6930
2022-11-01 12:15:00,377.0480,377.3080,377.4230,376.8860,345065,-2999677.0000,43.3128,0.8524,-0.6188
2022-11-01 12:20:00,376.9800,377.1110,377.5510,376.6710,594938,-3594615.0000,42.6655,0.8544,-0.5693
2022-11-01 12:25:00,376.9280,377.0040,377.4720,376.8620,567167,-4161782.0000,42.1468,0.8369,-0.5326
2022-11-01 12:30:00,376.7930,376.9550,377.2070,376.7000,531198,-4692980.0000,40.7614,0.8133,-0.5017
2022-11-01 12:35:00,376.9260,376.8570,377.0500,376.4060,518303,-4174677.0000,42.7578,0.8013,-0.4795
2022-11-01 12:40:00,377.2390,376.9690,377.3150,376.6710,395340,-3779337.0000,47.2622,0.7900,-0.4478
2022-11-01 12:45:00,377.1560,377.2830,377.4130,377.0240,344721,-4124058.0000,46.2235,0.7614,-0.3928
2022-11-01 12:50:00,376.9800,377.1800,377.2660,376.6900,361897,-4485955.0000,44.0144,0.7481,-0.3534
2022-11-01 12:55:00,377.1760,377.0140,377.2860,376.7000,314075,-4171880.0000,47.0493,0.7366,-0.3318
2022-11-01 13:00:00,376.9800,377.2190,377.2560,376.7390,293299,-4465179.0000,44.4542,0.7209,-0.2947
2022-11-01 13:05:00,376.9500,377.0230,377.3350,376.7880,304216,-4769395.0000,44.0536,0.7085,-0.2779
2022-11-01 13:10:00,377.5970,377.0040,377.9430,376.8960,625356,-4144039.0000,53.7353,0.7326,-0.2631
2022-11-01 13:15:00,377.5880,377.6310,377.8690,377.3570,466792,-4610831.0000,53.5963,0.7169,-0.1985
2022-11-01 13:20:00,377.5060,377.6700,377.9330,377.3670,533047,-5143878.0000,52.2702,0.7061,-0.1425
2022-11-01 13:25:00,377.3230,377.5330,377.6000,377.2390,457728,-5601606.0000,49.3363,0.6814,-0.1080
2022-11-01 13:30:00,377.0680,377.3570,377.4520,376.9650,355184,-5956790.0000,45.5036,0.6676,-0.0937
2022-11-01 13:35:00,376.7980,377.1020,377.1880,376.7000,443879,-6400669.0000,41.8008,0.6547,-0.1018
2022-11-01 13:40:00,377.1760,376.8370,377.3590,376.7390,414500,-5986169.0000,48.1608,0.6523,-0.1281
2022-11-01 13:45:00,377.2050,377.2000,377.5600,377.0630,261044,-5725125.0000,48.6247,0.6412,-0.1183
2022-11-01 13:50:00,377.1860,377.2780,377.4720,377.0820,169130,-5894255.0000,48.3196,0.6232,-0.1031
2022-11-01 13:55:00,377.5290,377.2050,377.5900,376.9990,230752,-5663503.0000,53.9379,0.6209,-0.0958
2022-11-01 14:00:00,377.4210,377.5630,377.7370,377.2490,352182,-6015685.0000,52.0202,0.6114,-0.0604
2022-11-01 14:05:00,377.5580,377.4740,377.6730,377.1800,315765,-5699920.0000,54.2426,0.6030,-0.0391
2022-11-01 14:10:00,377.4080,377.5970,377.6780,377.3080,246512,-5946432.0000,51.4336,0.5863,-0.0122
2022-11-01 14:15:00,377.3230,377.4500,377.5650,377.2200,301534,-6247966.0000,49.8579,0.5691,-0.0026
2022-11-01 14:20:00,377.2150,377.3710,377.5310,377.0920,811582,-7059548.0000,47.8520,0.5598,-0.0015
2022-11-01 14:25:00,377.4890,377.2590,377.5900,377.0240,391855,-6667693.0000,53.0165,0.5602,-0.0094
2022-11-01 14:30:00,377.2050,377.5230,377.6680,376.9940,659299,-7326992.0000,47.7391,0.5684,0.0055
2022-11-01 14:35:00,377.2350,377.2680,377.5110,377.1220,427305,-6899687.0000,48.3243,0.5556,-0.0033
2022-11-01 14:40:00,377.0940,377.2880,377.4670,376.9450,469287,-7368974.0000,45.7325,0.5532,-0.0085
2022-11-01 14:45:00,376.8720,377.1310,377.2470,376.7000,325437,-7694411.0000,41.9202,0.5527,-0.0250
2022-11-01 14:50:00,377.1660,376.9040,377.3640,376.7490,454107,-7240304.0000,48.0915,0.5572,-0.0557
2022-11-01 14:55:00,377.8230,377.1830,378.0410,377.1070,548765,-6691539.0000,58.6622,0.5841,-0.0569
2022-11-01 15:00:00,377.7930,377.8670,377.9820,377.5040,703570,-7395109.0000,58.0806,0.5765,-0.0027
2022-11-01 15:05:00,378.0580,377.8270,378.2860,377.6850,705039,-6690070.0000,61.6935,0.5783,0.0367
2022-11-01 15:10:00,377.5430,378.1020,378.1490,377.4750,520591,-7210661.0000,52.2658,0.5851,0.0891
2022-11-01 15:15:00,377.6660,377.5820,377.7270,377.2290,540467,-6670194.0000,54.0710,0.5789,0.0876
2022-11-01 15:20:00,377.6660,377.7190,377.9230,377.5680,527973,-6670194.0000,54.0710,0.5629,0.0964
2022-11-01 15:25:00,377.2350,377.7000,377.7470,377.1220,377814,-7048008.0000,46.8678,0.5673,0.1006
2022-11-01 15:30:00,377.3030,377.2830,377.4920,377.0820,498173,-6549835.0000,48.0439,0.5561,0.0695
2022-11-01 15:35:00,377.1370,377.3470,377.6490,377.1020,790246,-7340081.0000,45.4020,0.5554,0.0495
2022-11-01 15:40:00,377.4390,377.1850,377.5800,377.0730,887611,-6452470.0000,50.7120,0.5520,0.0203
2022-11-01 15:45:00,377.7490,377.4650,377.8540,377.1320,1145964,-5306506.0000,55.4967,0.5641,0.0196
2022-11-01 15:50:00,377.4600,377.8080,378.0110,377.2980,1790182,-7096688.0000,50.5683,0.5748,0.0461
2022-11-01 15:55:00,376.9800,377.5040,377.6300,376.9060,3509355,-10606043.0000,43.6368,0.5854,0.0421
2022-11-01 16:00:00,376.6270,377.0230,377.3940,376.5040,3039823,-13645866.0000,39.3635,0.6072,0.0002
2022-11-01 16:05:00,376.4800,376.6700,377.0980,376.4550,580632,-14226498.0000,37.7075,0.6097,-0.0609
2022-11-01 16:10:00,376.2250,376.5230,377.0810,376.0430,668858,-14895356.0000,34.9599,0.6403,-0.1197
2022-11-01 16:15:00,376.5090,377.0140,377.0310,376.0730,144934,-14750422.0000,40.1872,0.6630,-0.1253
2022-11-01 16:20:00,376.3420,376.5230,376.6290,376.3180,44902,-14795324.0000,38.2409,0.6379,-0.1674
2022-11-01 16:25:00,376.4310,376.4550,376.5210,376.0530,53367,-14741957.0000,39.9111,0.6257,-0.2039
2022-11-01 16:30:00,376.4990,376.4840,377.0310,376.3860,169562,-14572395.0000,41.2192,0.6271,-0.2279
2022-11-01 16:35:00,376.6860,376.5330,376.8050,376.4650,31526,-14540869.0000,44.7790,0.6066,-0.2402
2022-11-01 16:40:00,376.7740,376.7590,377.0310,376.6510,46913,-14493956.0000,46.4234,0.5904,-0.2290
2022-11-01 16:45:00,376.6270,376.7190,376.7470,376.5330,24046,-14518002.0000,44.0630,0.5655,-0.2209
2022-11-01 16:50:00,376.6080,376.6700,376.7170,376.5630,13220,-14531222.0000,43.7533,0.5361,-0.2159
2022-11-01 16:55:00,376.6860,376.6700,376.7470,376.5330,18068,-14513154.0000,45.4482,0.5131,-0.2095
2022-11-01 17:00:00,376.6950,376.7000,376.8050,376.5730,12351,-14500803.0000,45.6517,0.4930,-0.1997
2022-11-01 17:05:00,376.5970,376.7390,376.7560,376.5630,11040,-14511843.0000,43.7384,0.4716,-0.1867
2022-11-01 17:10:00,376.9700,376.6410,377.0310,376.5730,4850,-14506993.0000,51.9867,0.4706,-0.1821
2022-11-01 17:15:00,376.6560,376.7100,376.8050,376.6220,2659,-14509652.0000,45.8878,0.4618,-0.1710
2022-11-01 17:20:00,376.5780,376.7000,376.7170,376.5530,4005,-14513657.0000,44.4914,0.4406,-0.1611
2022-11-01 17:25:00,376.7540,376.7190,376.8150,376.6310,3344,-14510313.0000,48.3133,0.4260,-0.1501
2022-11-01 17:30:00,376.6760,376.7780,376.7960,376.6510,783,-14511096.0000,46.7762,0.4059,-0.1350
2022-11-01 17:35:00,376.7050,376.7390,376.7660,376.6710,300,-14510796.0000,47.4456,0.3837,-0.1247
2022-11-01 17:40:00,376.7050,376.7590,376.7760,376.6800,600,-14510796.0000,47.4456,0.3632,-0.1136
2022-11-01 17:45:00,376.6270,376.7000,376.7170,376.6020,983,-14511779.0000,45.6543,0.3455,-0.1084
2022-11-01 17:50:00,376.6270,376.7000,376.7170,376.6020,2149,-14511779.0000,45.6543,0.3290,-0.1030
2022-11-01 17:55:00,376.6180,376.6900,376.7070,376.5930,600,-14512379.0000,45.4248,0.3136,-0.0985
2022-11-01 18:00:00,376.8130,376.7190,377.0310,376.6510,29121,-14483258.0000,51.1542,0.3207,-0.0915
2022-11-01 18:05:00,376.6760,376.8370,376.9520,376.6510,11396,-14494654.0000,47.3900,0.3193,-0.0755
2022-11-01 18:10:00,376.8720,376.9250,377.0010,376.8370,13119,-14481535.0000,52.7472,0.3197,-0.0551
2022-11-01 18:15:00,376.9800,376.9740,377.1580,376.9060,4990,-14476545.0000,55.4398,0.3173,-0.0346
2022-11-01 18:20:00,377.0090,376.9650,377.0700,376.8570,2566,-14473979.0000,56.1622,0.3099,-0.0189
2022-11-01 18:25:00,376.9990,376.9650,377.0600,376.8960,3700,-14477679.0000,55.8261,0.2995,-0.0063
2022-11-01 18:30:00,376.9890,377.0230,377.0600,376.9550,700,-14478379.0000,55.4687,0.2856,0.0082
2022-11-01 18:35:00,376.9800,377.0230,377.1000,376.9350,1100,-14479479.0000,55.1266,0.2770,0.0195
2022-11-01 18:40:00,376.9990,377.1020,377.1190,376.9750,500,-14478979.0000,55.7471,0.2675,0.0344
2022-11-01 18:45:00,377.0190,377.0630,377.0800,376.9940,100,-14478879.0000,56.4301,0.2545,0.0426
2022-11-01 18:50:00,377.0390,377.0230,377.1000,376.9550,750,-14478129.0000,57.1424,0.2467,0.0453
2022-11-01 18:55:00,377.0480,377.1210,377.1390,377.0240,1100,-14477029.0000,57.4793,0.2373,0.0548
2022-11-01 19:00:00,377.1760,377.1120,377.2370,377.0430,40993,-14436036.0000,62.0486,0.2342,0.0608
2022-11-01 19:05:00,377.0480,377.2100,377.2370,377.0240,11002,-14447038.0000,55.6127,0.2327,0.0727
2022-11-01 19:10:00,377.1270,377.1800,377.1980,376.9840,14098,-14432940.0000,58.4755,0.2313,0.0788
2022-11-01 19:15:00,377.1760,377.1700,377.2370,377.0820,8400,-14424540.0000,60.1905,0.2259,0.0819
2022-11-01 19:20:00,377.1760,377.1900,377.2860,377.1220,10917,-14424540.0000,60.1905,0.2215,0.0849
2022-11-01 19:25:00,377.2740,377.2390,377.3350,377.1710,2490,-14422050.0000,63.6708,0.2174,0.0903
2022-11-01 19:30:00,377.3130,377.2780,377.3740,377.2100,1504,-14420546.0000,64.9828,0.2135,0.0965
