datetime,close,open,high,low,vol,obv,rsi,atr,macd
2022-08-01 06:50:00,401.3270,401.3770,401.4240,401.2860,895,2858.0000,46.6227,0.2079,0.0738
2022-08-01 06:55:00,401.4340,401.4550,401.5020,401.3740,500,3358.0000,51.1108,0.2055,0.0680
2022-08-01 07:00:00,401.4740,401.4650,401.6290,401.3830,11656,15014.0000,52.7115,0.2084,0.0635
2022-08-01 07:05:00,401.4930,401.5920,401.6880,401.4520,8142,23156.0000,53.4905,0.2104,0.0694
2022-08-01 07:10:00,401.7660,401.5630,401.8440,401.4710,1815,24971.0000,62.9375,0.2220,0.0709
2022-08-01 07:15:00,401.7180,401.7680,401.8440,401.5690,9976,14995.0000,60.6066,0.2258,0.0876
2022-08-01 07:20:00,401.6790,401.7480,401.9320,401.6280,14015,980.0000,58.7042,0.2314,0.0981
2022-08-01 07:25:00,401.7660,401.7480,401.8930,401.6470,3318,4298.0000,61.5999,0.2324,0.1052
2022-08-01 07:30:00,401.6490,401.7580,401.7860,401.6080,1469,2829.0000,55.9208,0.2285,0.1104
2022-08-01 07:35:00,401.6980,401.6700,401.7660,401.5880,1643,4472.0000,57.6805,0.2249,0.1061
2022-08-01 07:40:00,401.9710,401.7680,402.1570,401.6670,9848,14320.0000,65.8583,0.2439,0.1094
2022-08-01 07:45:00,402.1180,402.0220,402.3710,401.9400,21036,35356.0000,69.2985,0.2572,0.1310
2022-08-01 07:50:00,401.9230,402.1190,402.1570,401.8810,3573,31783.0000,60.5783,0.2586,0.1542
2022-08-01 07:55:00,401.7570,401.8460,401.9130,401.6960,32245,-462.0000,54.3127,0.2563,0.1488
2022-08-01 08:00:00,401.5130,401.7970,402.2980,400.6610,39921,-40383.0000,46.6715,0.3549,0.1390
2022-08-01 08:05:00,401.2490,401.5630,401.5900,400.7680,104075,-144458.0000,40.0982,0.3883,0.1111
2022-08-01 08:10:00,401.1320,401.3090,401.3460,401.0320,20095,-164553.0000,37.5726,0.3830,0.0676
2022-08-01 08:15:00,401.0240,401.2310,401.2580,400.9730,25618,-190171.0000,35.3586,0.3760,0.0266
2022-08-01 08:20:00,400.9660,401.1140,401.1610,400.9050,12610,-202781.0000,34.1934,0.3674,-0.0152
2022-08-01 08:25:00,400.8980,401.0160,401.0630,400.6610,58329,-261110.0000,32.8274,0.3699,-0.0555
2022-08-01 08:30:00,400.7710,400.8890,401.1120,400.6900,82516,-343626.0000,30.3860,0.3736,-0.0967
2022-08-01 08:35:00,400.7320,400.8690,400.8970,400.5730,26734,-370360.0000,29.6566,0.3701,-0.1294
2022-08-01 08:40:00,400.6830,400.6840,400.7900,400.4460,37919,-408279.0000,28.7237,0.3682,-0.1683
2022-08-01 08:45:00,400.2630,400.7230,400.7500,400.1340,78144,-486423.0000,22.2598,0.3859,-0.1937
2022-08-01 08:50:00,399.7840,400.3230,400.4970,399.6560,190668,-677091.0000,17.4396,0.4184,-0.2434
2022-08-01 08:55:00,399.7060,399.8150,400.0570,399.2750,96902,-773993.0000,16.8016,0.4444,-0.3200
2022-08-01 09:00:00,399.1500,399.7470,399.8420,398.9820,208043,-982036.0000,13.1176,0.4741,-0.3819
2022-08-01 09:05:00,399.7450,399.2780,399.8130,399.1480,41157,-940879.0000,30.6435,0.4877,-0.4634
2022-08-01 09:10:00,399.8530,399.7860,399.9200,399.5870,40512,-900367.0000,33.2746,0.4767,-0.4814
2022-08-01 09:15:00,399.3840,399.8050,399.8620,399.3140,124429,-1024796.0000,28.2608,0.4818,-0.4886
2022-08-01 09:20:00,399.7060,399.4150,399.7940,399.2260,155286,-869510.0000,35.4520,0.4879,-0.5197
2022-08-01 09:25:00,399.4820,399.7270,399.7740,399.2750,42517,-912027.0000,32.9757,0.4887,-0.5133
2022-08-01 09:30:00,399.3060,399.5020,399.9990,398.6890,1978240,-2890267.0000,31.1354,0.5474,-0.5204
2022-08-01 09:35:00,399.9700,399.3560,400.1160,399.1380,1085038,-1805229.0000,43.8636,0.5781,-0.5316
2022-08-01 09:40:00,400.5750,400.0200,400.9460,399.7140,994987,-810242.0000,52.4816,0.6248,-0.4814
2022-08-01 09:45:00,400.6780,400.6350,401.0140,400.2710,674883,-135359.0000,53.7825,0.6333,-0.3875
2022-08-01 09:50:00,401.6100,400.7330,401.8730,400.5240,875964,740605.0000,63.5155,0.6844,-0.3017
2022-08-01 09:55:00,401.4540,401.6510,402.0790,401.3690,726407,14198.0000,61.1926,0.6862,-0.1579
2022-08-01 10:00:00,401.7370,401.4360,402.3130,400.8560,1143044,1157242.0000,63.7804,0.7413,-0.0605
2022-08-01 10:05:00,402.5660,401.8160,403.2010,401.7060,1244713,2401955.0000,70.0756,0.7951,0.0468
2022-08-01 10:10:00,402.6840,402.6170,403.0650,402.4670,581007,2982962.0000,70.8521,0.7810,0.1942
2022-08-01 10:15:00,401.3660,402.7250,402.8400,401.3150,934259,2048703.0000,53.9967,0.8342,0.3161
2022-08-01 10:20:00,401.3380,401.4060,401.6590,400.8950,923550,1125153.0000,53.7044,0.8292,0.3028
2022-08-01 10:25:00,400.6630,401.3670,401.4490,400.2900,1018015,107138.0000,47.0870,0.8527,0.2858
2022-08-01 10:30:00,401.0150,400.7330,401.3460,400.6050,464225,571363.0000,50.5116,0.8447,0.2187
2022-08-01 10:35:00,401.4940,401.0450,401.5900,400.8270,400780,972143.0000,54.7987,0.8389,0.1885
2022-08-01 10:40:00,402.2790,401.5430,402.4300,401.4520,713854,1685997.0000,60.7932,0.8488,0.2024
2022-08-01 10:45:00,402.8400,402.3340,403.0750,402.1550,594289,2280286.0000,64.4242,0.8539,0.2741
2022-08-01 10:50:00,403.3920,402.8760,403.6900,402.7940,770987,3051273.0000,67.6035,0.8569,0.3704
2022-08-01 10:55:00,403.2650,403.4470,403.4750,403.0530,586851,2464422.0000,66.1390,0.8259,0.4871
2022-08-01 11:00:00,402.9280,403.3110,403.6710,402.7700,554514,1909908.0000,62.2834,0.8312,0.5622
2022-08-01 11:05:00,402.7140,402.9690,403.0260,402.4380,333903,1576005.0000,59.8956,0.8139,0.5873
2022-08-01 11:10:00,403.1820,402.7540,403.2840,402.5840,376197,1952202.0000,63.2168,0.8057,0.5832
2022-08-01 11:15:00,401.9420,403.2130,403.2700,401.8720,640862,1311340.0000,51.1339,0.8480,0.6099
2022-08-01 11:20:00,402.8890,401.9630,403.0750,401.7590,418021,1729361.0000,57.7721,0.8815,0.5242
