datetime,close,open,high,low,vol,obv,rsi,atr,macd
2022-02-01 06:50:00,434.9950,435.2110,435.2810,434.9090,1656,33968.0000,43.3629,0.4631,-0.0488
2022-02-01 06:55:00,434.8400,434.9590,435.2230,434.7540,3870,30098.0000,41.2431,0.4635,-0.0575
2022-02-01 07:00:00,434.9080,434.9200,435.2230,434.6770,12377,42475.0000,42.5695,0.4694,-0.0668
2022-02-01 07:05:00,434.9760,434.9110,435.1850,434.7740,4937,47412.0000,43.9326,0.4652,-0.0741
2022-02-01 07:10:00,434.9950,435.1240,435.2810,434.8510,18996,66408.0000,44.3302,0.4627,-0.0619
2022-02-01 07:15:00,434.9560,435.0660,435.1940,434.7250,5710,60698.0000,43.6461,0.4632,-0.0563
2022-02-01 07:20:00,435.2180,434.9400,435.3880,434.8320,9325,70023.0000,49.3064,0.4698,-0.0613
2022-02-01 07:25:00,435.4700,435.1920,435.5630,435.0550,10817,80840.0000,54.0836,0.4725,-0.0444
2022-02-01 07:30:00,435.7030,435.5210,435.8340,435.3160,15470,96310.0000,58.0225,0.4758,-0.0045
2022-02-01 07:35:00,435.6830,435.7540,435.8730,435.5290,7406,88904.0000,57.5660,0.4664,0.0455
2022-02-01 07:40:00,435.7220,435.7930,435.9210,435.4710,34517,123421.0000,58.2557,0.4652,0.0872
2022-02-01 07:45:00,435.8090,435.7250,435.9210,435.4230,16422,139843.0000,59.8244,0.4675,0.1135
2022-02-01 07:50:00,435.6450,435.8310,435.9600,435.5580,13893,125950.0000,55.5840,0.4629,0.1412
2022-02-01 07:55:00,435.6350,435.7440,436.0280,435.4710,12549,113401.0000,55.3265,0.4696,0.1544
2022-02-01 08:00:00,435.8870,435.0750,436.9390,434.6860,32930,146331.0000,60.3159,0.5970,0.1096
2022-02-01 08:05:00,436.0130,435.9380,436.2020,435.6170,60267,206598.0000,62.5671,0.5961,0.1421
2022-02-01 08:10:00,436.1580,435.9960,436.3870,435.8880,83488,290086.0000,65.0259,0.5892,0.1706
