datetime,close,open,high,low,vol,obv,rsi,atr,macd
2023-04-03 06:50:00,404.5860,404.6310,404.7670,404.5770,6414,19353.0000,55.8624,0.1607,0.1278
2023-04-03 06:55:00,404.6260,404.5320,404.6880,404.4980,2580,21933.0000,57.7400,0.1628,0.1181
2023-04-03 07:00:00,404.5070,404.6510,404.7270,404.4880,20495,1438.0000,50.8144,0.1683,0.1187
2023-04-03 07:05:00,404.3590,404.5020,404.5200,404.3000,12267,-10829.0000,43.7811,0.1720,0.1059
2023-04-03 07:10:00,404.4770,404.3540,404.5090,404.3200,7807,-3022.0000,49.7527,0.1732,0.0828
2023-04-03 07:15:00,404.5770,404.4830,404.6090,404.4280,27104,24082.0000,54.1933,0.1737,0.0741
2023-04-03 07:20:00,404.6460,404.6010,404.7470,404.5570,19480,43562.0000,57.0160,0.1749,0.0759
2023-04-03 07:25:00,404.6060,404.6610,404.7770,404.5570,22188,21374.0000,54.9038,0.1781,0.0812
2023-04-03 07:30:00,404.3390,404.6310,404.6380,404.3290,23241,-1867.0000,43.3575,0.1875,0.0820
2023-04-03 07:35:00,404.3390,404.4130,404.4900,404.2800,18076,-1867.0000,43.3575,0.1891,0.0643
2023-04-03 07:40:00,404.1910,404.3640,404.3710,404.1610,15053,-16920.0000,38.1939,0.1906,0.0458
2023-04-03 07:45:00,404.3690,404.2160,404.4010,404.1420,9147,-7773.0000,46.4536,0.1955,0.0190
2023-04-03 07:50:00,404.3100,404.4040,404.4110,404.2900,5675,-13448.0000,44.3385,0.1901,0.0128
2023-04-03 07:55:00,404.3990,404.4040,404.4800,404.3390,13896,448.0000,48.1720,0.1887,0.0078
2023-04-03 08:00:00,404.2110,404.4630,404.7470,403.4890,76101,-75653.0000,41.6470,0.2651,0.0084
2023-04-03 08:05:00,404.1420,404.2160,404.2620,404.0720,28271,-103924.0000,39.5307,0.2597,-0.0108
2023-04-03 08:10:00,403.8450,404.1270,404.1640,403.7660,47614,-151538.0000,31.9941,0.2696,-0.0329
2023-04-03 08:15:00,403.9830,403.9190,404.0250,403.7960,18816,-132722.0000,37.9168,0.2667,-0.0664
2023-04-03 08:20:00,404.0230,404.0280,404.0750,403.9440,14435,-118287.0000,39.5599,0.2570,-0.0832
2023-04-03 08:25:00,404.0920,404.0680,404.1930,404.0330,8595,-109692.0000,42.3922,0.2508,-0.0922
2023-04-03 08:30:00,404.0130,404.1860,404.2030,403.8650,43109,-152801.0000,40.0766,0.2570,-0.0888
2023-04-03 08:35:00,404.0920,404.1560,404.1640,403.9340,20615,-132186.0000,43.4058,0.2551,-0.0876
2023-04-03 08:40:00,404.2900,404.1270,404.3510,404.0920,16798,-115388.0000,50.7859,0.2554,-0.0879
2023-04-03 08:45:00,404.2600,404.3340,404.3810,404.2310,3406,-118794.0000,49.7278,0.2478,-0.0706
2023-04-03 08:50:00,404.3100,404.2950,404.3710,404.2110,15947,-102847.0000,51.5399,0.2416,-0.0594
2023-04-03 08:55:00,404.3890,404.3740,404.4900,404.2800,32118,-70729.0000,54.3405,0.2393,-0.0436
2023-04-03 09:00:00,404.3290,404.4130,404.4210,404.2310,30514,-101243.0000,51.8878,0.2358,-0.0276
2023-04-03 09:05:00,404.3190,404.3540,404.4700,404.2900,18183,-119426.0000,51.4709,0.2318,-0.0195
2023-04-03 09:10:00,404.3490,404.3740,404.3810,404.2400,7135,-112291.0000,52.6989,0.2253,-0.0114
2023-04-03 09:15:00,404.3490,404.4040,404.5000,404.2900,18601,-112291.0000,52.6989,0.2242,-0.0024
2023-04-03 09:20:00,404.3490,404.3740,404.4010,404.2700,15700,-112291.0000,52.6989,0.2176,0.0022
2023-04-03 09:25:00,404.2500,404.3640,404.3710,404.1610,81591,-193882.0000,47.7216,0.2170,0.0050
2023-04-03 09:30:00,404.8390,404.2750,404.9050,404.2010,1687342,1493460.0000,67.4308,0.2518,0.0001
2023-04-03 09:35:00,405.2190,404.8680,405.2810,404.7640,1180648,2674108.0000,74.1911,0.2708,0.0435
2023-04-03 09:40:00,404.9920,405.2640,405.3210,404.9420,736573,1937535.0000,65.4512,0.2785,0.1086
2023-04-03 09:45:00,405.8270,405.0070,405.8690,404.9620,831622,2769157.0000,76.4439,0.3234,0.1379
2023-04-03 09:50:00,405.6640,405.8570,406.1020,405.5650,1105744,1663413.0000,71.6512,0.3386,0.2270
2023-04-03 09:55:00,405.4860,405.6790,405.7940,405.3380,768704,894709.0000,66.7310,0.3470,0.2801
2023-04-03 10:00:00,405.9310,405.5510,406.2500,405.4070,1066867,1961576.0000,71.9220,0.3824,0.3083
2023-04-03 10:05:00,405.9360,405.9760,406.1510,405.4760,807102,2768678.0000,71.9749,0.4033,0.3608
2023-04-03 10:10:00,406.0890,405.9560,406.1810,405.6440,566637,3335315.0000,73.6135,0.4129,0.3962
2023-04-03 10:15:00,406.2770,406.1390,406.3980,406.0030,846627,4181942.0000,75.5084,0.4116,0.4340
2023-04-03 10:20:00,406.5640,406.3020,406.7050,406.0890,914732,5096674.0000,78.0947,0.4262,0.4717
2023-04-03 10:25:00,406.5540,406.5990,406.6850,406.3760,702925,4393749.0000,77.7865,0.4178,0.5195
2023-04-03 10:30:00,406.4350,406.5890,406.7640,406.2970,699406,3694343.0000,74.0415,0.4214,0.5503
2023-04-03 10:35:00,405.7330,406.4600,406.5170,405.6540,624441,3069902.0000,56.6996,0.4529,0.5578
2023-04-03 10:40:00,405.6440,405.7430,405.9040,405.5950,525859,2544043.0000,54.9426,0.4426,0.5002
2023-04-03 10:45:00,405.0910,405.6490,405.7850,404.9420,804565,1739478.0000,45.5067,0.4712,0.4418
2023-04-03 10:50:00,404.6950,405.0960,405.2020,404.5470,1115322,624156.0000,40.1846,0.4843,0.3469
2023-04-03 10:55:00,404.3840,404.7300,404.8840,404.3390,917436,-293280.0000,36.5675,0.4887,0.2395
2023-04-03 11:00:00,404.3690,404.4130,404.6880,404.2900,746354,-1039634.0000,36.3973,0.4822,0.1272
2023-04-03 11:05:00,404.1230,404.4040,404.5200,403.9740,692472,-1732106.0000,33.6330,0.4868,0.0371
2023-04-03 11:10:00,403.9640,404.1460,404.1780,403.8250,688646,-2420752.0000,31.9443,0.4772,-0.0544
2023-04-03 11:15:00,404.4050,403.9780,404.5100,403.8350,1154404,-1266348.0000,40.8198,0.4913,-0.1390
2023-04-03 11:20:00,404.3590,404.4280,404.5790,404.2700,575627,-1841975.0000,40.2304,0.4783,-0.1677
2023-04-03 11:25:00,404.4280,404.3940,404.5590,404.2800,463837,-1378138.0000,41.5927,0.4641,-0.1911
2023-04-03 11:30:00,404.5770,404.4730,404.7270,404.3690,636927,-741211.0000,44.5326,0.4565,-0.2009
2023-04-03 11:35:00,404.5570,404.6010,404.7270,404.4180,386188,-1127399.0000,44.2109,0.4460,-0.1960
