datetime,close,high,low,open,vol,obv,rsi,atr,macd
2024-03-22 15:10:00,521.47998,522.12000,521.25000,522.08002,966555,168901110.00000,35.56486,0.28979,-0.00870
2024-03-22 15:05:00,522.09003,522.11499,521.85242,522.01990,811729,169867665.00000,49.58576,0.24516,0.04892
2024-03-22 15:00:00,522.01031,522.19012,521.96002,522.16998,582447,169055936.00000,47.05314,0.24382,0.05965
2024-03-22 14:55:00,522.16998,522.28003,522.00000,522.01001,328209,169638383.00000,51.90288,0.24488,0.08059
2024-03-22 14:50:00,522.01001,522.14001,521.95001,522.02002,356009,169310174.00000,46.80168,0.24218,0.08988
2024-03-22 14:45:00,522.02002,522.22998,522.00000,522.16998,525832,169666183.00000,47.09187,0.24619,0.11673
2024-03-22 14:40:00,522.16998,522.36499,522.09998,522.35999,647235,170192015.00000,51.53747,0.24744,0.14828
2024-03-22 14:35:00,522.37000,522.46002,522.31000,522.37000,329991,170839250.00000,58.36073,0.24570,0.17112
2024-03-22 14:30:00,522.35999,522.53003,522.21002,522.51001,350491,170509259.00000,58.10296,0.25306,0.17742
2024-03-22 14:25:00,522.50989,522.58002,522.17999,522.19000,418081,170859750.00000,63.57594,0.24791,0.18390
2024-03-22 14:20:00,522.20721,522.23999,521.95502,522.19012,490765,170441669.00000,55.76348,0.23621,0.17423
2024-03-22 14:15:00,522.19989,522.34991,522.15997,522.34497,275782,169950904.00000,55.54925,0.23246,0.19017
2024-03-22 14:10:00,522.34497,522.46997,522.33002,522.35498,222652,170226686.00000,60.98125,0.23573,0.20850
2024-03-22 14:05:00,522.34998,522.57001,522.31000,522.56000,320830,170449338.00000,61.17287,0.24309,0.21409
2024-03-22 14:00:00,522.56000,522.60498,522.38000,522.53998,410047,170770168.00000,69.70807,0.24179,0.21761
2024-03-22 13:55:00,522.54498,522.59003,522.41998,522.46002,357750,170360121.00000,69.42487,0.24309,0.19754
2024-03-22 13:50:00,522.45001,522.53998,522.25000,522.25000,502858,170002371.00000,67.64845,0.24871,0.17058
2024-03-22 13:45:00,522.24988,522.39001,522.10999,522.13000,404963,169499513.00000,63.49857,0.24552,0.14337
2024-03-22 13:40:00,522.12500,522.13501,521.90002,521.96002,426757,169094550.00000,60.56788,0.24287,0.12692
2024-03-22 13:35:00,521.96002,522.15997,521.92999,522.12000,325573,168667793.00000,56.25966,0.24347,0.11680
2024-03-22 13:30:00,522.12000,522.26001,522.04498,522.04498,320415,168993366.00000,62.39806,0.24451,0.11898
2024-03-22 13:25:00,522.04272,522.08002,521.92499,521.95001,283720,168672951.00000,60.46323,0.24661,0.10374
2024-03-22 13:20:00,521.94458,522.06000,521.84497,522.04999,520075,168389231.00000,57.90883,0.25365,0.09065
2024-03-22 13:15:00,522.05499,522.21002,521.98499,522.02307,1037278,168909306.00000,62.10013,0.25662,0.08261
2024-03-22 13:10:00,522.03003,522.09003,521.79999,521.95502,513162,167872028.00000,61.51535,0.25905,0.05991
2024-03-22 13:05:00,521.95001,522.00500,521.88000,521.96002,468141,167358866.00000,59.66287,0.25667,0.03261
2024-03-22 13:00:00,521.90997,521.90997,521.76001,521.83002,485191,166890725.00000,58.74006,0.26680,0.00544
2024-03-22 12:55:00,521.84003,521.84998,521.65002,521.78003,654473,166405534.00000,57.14986,0.27578,-0.02525
2024-03-22 12:50:00,521.77502,521.88000,521.59998,521.59998,540680,165751061.00000,55.67568,0.28162,-0.05693
2024-03-22 12:45:00,521.59998,521.66998,521.50000,521.50000,545043,165210381.00000,51.50363,0.28174,-0.08992
2024-03-22 12:40:00,521.50299,521.53003,521.23999,521.23999,485613,164665338.00000,49.03569,0.29034,-0.11289
2024-03-22 12:35:00,521.22998,521.25000,520.96997,521.10999,461495,164179725.00000,41.21631,0.28959,-0.13069
2024-03-22 12:30:00,521.09998,521.51001,521.09003,521.45502,363197,163718230.00000,36.93803,0.29032,-0.12372
2024-03-22 12:25:00,521.45001,521.52002,521.29999,521.42999,272691,164081427.00000,45.15445,0.28035,-0.09978
2024-03-22 12:20:00,521.42999,521.52002,521.33130,521.45001,297751,163808736.00000,44.49880,0.28499,-0.10342
2024-03-22 12:15:00,521.45001,521.46002,521.19049,521.44501,1168424,164106487.00000,44.99831,0.29239,-0.10452
2024-03-22 12:10:00,521.44501,521.65002,521.35999,521.51001,447521,162938063.00000,44.85461,0.29415,-0.10644
2024-03-22 12:05:00,521.51001,521.62000,521.42999,521.51001,369258,163385584.00000,46.31389,0.29447,-0.10683
2024-03-22 12:00:00,521.51001,521.77789,521.46771,521.65997,330590,163385584.00000,46.31389,0.30251,-0.11240
2024-03-22 11:55:00,521.67999,521.70502,521.42999,521.52002,338845,163716174.00000,49.98026,0.30191,-0.11787
2024-03-22 11:50:00,521.52002,521.67999,521.47998,521.47998,333728,163377329.00000,46.26270,0.30398,-0.14044
2024-03-22 11:45:00,521.46997,521.60999,521.40002,521.46002,476123,163043601.00000,45.07683,0.31121,-0.15092
2024-03-22 11:40:00,521.46002,521.64001,521.45001,521.48999,337057,162567478.00000,44.85220,0.31900,-0.15701
2024-03-22 11:35:00,521.48993,521.83502,521.40997,521.79999,427842,162904535.00000,45.37018,0.32892,-0.16148
2024-03-22 11:30:00,521.78003,521.83502,521.70001,521.70502,372519,163332377.00000,50.63751,0.32153,-0.16788
2024-03-22 11:25:00,521.70001,521.75012,521.53320,521.62000,468378,162959858.00000,49.12473,0.33588,-0.20315
2024-03-22 11:20:00,521.60999,521.66998,521.42999,521.45001,383079,162491480.00000,47.44196,0.34503,-0.23707
2024-03-22 11:15:00,521.44000,521.52002,521.31000,521.51001,250948,162108401.00000,44.20640,0.35311,-0.26774
2024-03-22 11:10:00,521.51001,521.63501,521.32001,521.32001,384848,162359349.00000,45.27225,0.36411,-0.28569
2024-03-22 11:05:00,521.32501,521.57001,521.28998,521.44000,433343,161974501.00000,41.83079,0.36789,-0.31157
2024-03-22 11:00:00,521.44501,521.56000,521.03003,521.06000,597054,162407844.00000,43.47748,0.37465,-0.32124
2024-03-22 10:55:00,521.06000,521.17499,521.02002,521.15002,456427,161810790.00000,35.96748,0.36270,-0.34112
2024-03-22 10:50:00,521.14142,521.37000,521.09998,521.36499,461323,162267217.00000,36.93107,0.37868,-0.32234
2024-03-22 10:45:00,521.34998,521.39001,521.12000,521.20001,772702,162728540.00000,39.44452,0.38704,-0.30196
2024-03-22 10:40:00,521.20001,521.60999,521.19000,521.59003,757567,161955838.00000,36.56178,0.39604,-0.29280
2024-03-22 10:35:00,521.59003,521.64001,521.40997,521.59003,492333,162713405.00000,41.31108,0.39420,-0.26158
2024-03-22 10:30:00,521.57501,521.82001,521.47498,521.78998,335535,162221072.00000,41.03728,0.40683,-0.25763
2024-03-22 10:25:00,521.79993,521.81500,521.40997,521.62000,582624,162556607.00000,43.88507,0.41158,-0.24732
2024-03-22 10:20:00,521.62000,521.91998,521.57501,521.90997,360617,161973983.00000,40.83508,0.41208,-0.25345
2024-03-22 10:15:00,521.90997,521.97998,521.58002,521.70001,499360,162334600.00000,44.45060,0.41725,-0.23928
2024-03-22 10:10:00,521.70001,522.13000,521.67499,522.08002,680712,161835240.00000,40.93451,0.41858,-0.24724
2024-03-22 10:05:00,522.08002,522.30499,521.98999,522.19000,451163,162515952.00000,45.80735,0.41577,-0.23242
2024-03-22 10:00:00,522.20001,522.21002,521.78003,521.78003,682254,162967115.00000,47.46406,0.42352,-0.24882
2024-03-22 09:55:00,521.77002,522.00000,521.71503,521.96002,409254,162284861.00000,40.27672,0.42226,-0.27835
2024-03-22 09:50:00,521.96008,522.06000,521.50000,521.50000,706309,162694115.00000,42.67288,0.43282,-0.26821
2024-03-22 09:45:00,521.50000,521.82001,521.41998,521.78998,581526,161987806.00000,33.82335,0.42303,-0.27071
2024-03-22 09:40:00,521.75000,522.44000,521.71002,522.21997,594390,162569332.00000,36.68037,0.42480,-0.22313
2024-03-22 09:35:00,522.21002,522.28998,521.94000,521.95990,543304,163163722.00000,42.86732,0.40133,-0.18461
2024-03-22 09:30:00,521.96002,522.38000,521.76001,522.10999,1690916,162620418.00000,37.55188,0.40528,-0.17959
2024-03-21 15:55:00,522.10101,522.56000,521.90997,522.53998,3646793,164311334.00000,39.47518,0.38876,-0.14512
2024-03-21 15:50:00,522.53998,522.73999,522.37000,522.46997,1649385,167958127.00000,46.33617,0.36867,-0.11337
2024-03-21 15:45:00,522.46997,522.89001,522.32501,522.84998,1435313,166308742.00000,44.91843,0.36856,-0.11589
2024-03-21 15:40:00,522.85498,522.89001,522.46002,522.46002,759682,167744055.00000,51.92372,0.35345,-0.11029
2024-03-21 15:35:00,522.45868,522.71997,522.34003,522.67950,599171,166984373.00000,43.50193,0.34746,-0.14074
2024-03-21 15:30:00,522.67999,523.16998,522.65997,522.79498,1594688,167583544.00000,47.84842,0.34496,-0.13720
2024-03-21 15:25:00,522.78003,522.83002,522.56000,522.56500,513253,169178232.00000,49.94287,0.33227,-0.15323
2024-03-21 15:20:00,522.56000,522.85498,522.45001,522.78497,558771,168664979.00000,45.02833,0.33705,-0.18165
2024-03-21 15:15:00,522.78497,522.85999,522.53003,522.53003,971261,169223750.00000,49.65708,0.33183,-0.19287
2024-03-21 15:10:00,522.52502,522.76001,522.51001,522.59003,578276,168252489.00000,43.41633,0.33159,-0.22730
2024-03-21 15:05:00,522.59003,522.61011,522.25000,522.27002,792243,168830765.00000,44.70308,0.33787,-0.24146
2024-03-21 15:00:00,522.27502,522.39990,522.09003,522.33002,684087,168038522.00000,36.19358,0.33616,-0.26265
2024-03-21 14:55:00,522.32001,522.41498,522.06000,522.41498,655263,168722609.00000,36.94752,0.33818,-0.25380
2024-03-21 14:50:00,522.41132,522.59003,522.40991,522.41998,290317,169377872.00000,38.45748,0.33688,-0.24339
2024-03-21 14:45:00,522.42999,522.67999,522.39001,522.46002,423766,169668189.00000,38.75833,0.34894,-0.23586
2024-03-21 14:40:00,522.46002,522.50000,522.03003,522.32001,495092,170091955.00000,39.21636,0.35348,-0.22473
2024-03-21 14:35:00,522.32001,522.65002,522.16498,522.65002,890052,169596863.00000,35.93865,0.34452,-0.21030
2024-03-21 14:30:00,522.65009,523.03998,522.65002,523.03998,482182,170486915.00000,40.74879,0.33370,-0.17457
2024-03-21 14:25:00,523.03998,523.12000,522.78003,522.78497,395070,170969097.00000,47.76021,0.32938,-0.16004
2024-03-21 14:20:00,522.78497,523.07001,522.75000,522.83002,673059,170574027.00000,41.66421,0.32856,-0.17886
2024-03-21 14:15:00,522.83502,522.88000,522.57001,522.68500,339370,171247086.00000,42.56953,0.32922,-0.17431
2024-03-21 14:10:00,522.67999,522.87000,522.51001,522.56000,539444,170907716.00000,38.74088,0.33070,-0.17107
2024-03-21 14:05:00,522.56500,523.00739,522.53998,522.90002,594875,170368272.00000,35.79272,0.32845,-0.14867
2024-03-21 14:00:00,522.89502,522.96002,522.65997,522.79999,783549,170963147.00000,41.05865,0.31776,-0.10619
2024-03-21 13:55:00,522.81000,522.91998,522.75000,522.84998,596478,170179598.00000,38.90849,0.31912,-0.08404
2024-03-21 13:50:00,522.84998,523.26001,522.72998,523.13000,624703,170776076.00000,39.53825,0.33059,-0.04589
2024-03-21 13:45:00,523.14001,523.54993,523.01001,523.52002,381970,171400779.00000,44.37706,0.31525,-0.00059
2024-03-21 13:40:00,523.51501,523.53003,523.32001,523.41998,380300,171782749.00000,52.02043,0.29797,0.02770
2024-03-21 13:35:00,523.42010,523.42999,523.15503,523.17999,256924,171402449.00000,49.99637,0.30473,0.02522
2024-03-21 13:30:00,523.17249,523.40002,523.16998,523.37000,247133,171145525.00000,44.30419,0.30702,0.03135
2024-03-21 13:25:00,523.39001,523.47998,523.22998,523.23999,237046,171392658.00000,48.83938,0.31294,0.06394
2024-03-21 13:20:00,523.23993,523.46002,523.19012,523.45001,372059,171155612.00000,45.24866,0.31779,0.08246
2024-03-21 13:15:00,523.44000,523.62500,523.39008,523.62500,323227,171527671.00000,49.55381,0.32147,0.12017
2024-03-21 13:10:00,523.63000,523.70001,523.38501,523.39001,219500,171850898.00000,54.09222,0.32774,0.14619
2024-03-21 13:05:00,523.39502,523.58002,523.33002,523.42999,534804,171631398.00000,48.69621,0.32872,0.15792
2024-03-21 13:00:00,523.42999,523.76001,523.19000,523.74500,1398702,172166202.00000,49.50030,0.33478,0.19453
2024-03-21 12:55:00,523.76001,523.81000,523.70001,523.75098,288678,173564904.00000,57.87379,0.31668,0.23486
2024-03-21 12:50:00,523.75000,523.79498,523.62000,523.62000,235649,173276226.00000,57.67213,0.33258,0.24932
2024-03-21 12:45:00,523.61499,523.66998,523.42999,523.53003,516467,173040577.00000,54.97246,0.34432,0.26518
2024-03-21 12:40:00,523.53998,523.87000,523.48102,523.77002,537214,172524110.00000,53.44040,0.35235,0.29530
2024-03-21 12:35:00,523.75000,523.80878,523.53998,523.70502,707768,173061324.00000,58.62648,0.34953,0.33709
2024-03-21 12:30:00,523.70502,524.10999,523.68500,524.00000,687677,172353556.00000,57.81224,0.35574,0.36414
2024-03-21 12:25:00,524.01001,524.04999,523.81000,523.85999,436534,173041233.00000,65.98855,0.35041,0.39795
2024-03-21 12:20:00,523.86499,523.98999,523.76501,523.85999,330862,172604699.00000,63.72329,0.35891,0.40426
2024-03-21 12:15:00,523.85822,523.98999,523.80988,523.89001,418863,172273837.00000,63.61818,0.36921,0.42120
2024-03-21 12:10:00,523.88000,523.90002,523.62500,523.68500,348950,172692700.00000,64.17351,0.38375,0.43739
2024-03-21 12:05:00,523.68030,523.98999,523.64001,523.78003,406282,172343750.00000,61.29832,0.39212,0.44947
2024-03-21 12:00:00,523.78992,523.83002,523.60498,523.73999,297258,172750032.00000,63.91264,0.39536,0.47868
2024-03-21 11:55:00,523.75000,523.84003,523.65503,523.67499,466468,172452774.00000,63.38461,0.40846,0.49785
2024-03-21 11:50:00,523.66998,523.92999,523.61871,523.62000,446828,171986306.00000,62.35942,0.42565,0.51913
2024-03-21 11:45:00,523.63000,523.77002,523.59601,523.67999,459999,171539478.00000,61.86406,0.43445,0.54689
2024-03-21 11:40:00,523.67999,523.84003,523.63000,523.75000,452381,171999477.00000,62.82402,0.45448,0.57844
2024-03-21 11:35:00,523.73499,523.76001,523.56000,523.56000,358377,172451858.00000,63.83591,0.47329,0.60521
2024-03-21 11:30:00,523.57001,523.65997,523.27002,523.40002,378334,172093481.00000,62.13704,0.49431,0.62497
2024-03-21 11:25:00,523.40002,523.42999,523.20117,523.41998,391794,171715147.00000,60.35522,0.50234,0.65790
2024-03-21 11:20:00,523.40997,523.51001,523.17999,523.20001,289451,172106941.00000,60.50998,0.52338,0.70767
2024-03-21 11:15:00,523.21002,523.55750,523.09998,523.41998,443808,171817490.00000,58.52528,0.53825,0.75988
2024-03-21 11:10:00,523.41998,523.45001,523.13000,523.15997,459541,172261298.00000,61.54108,0.54446,0.83584
2024-03-21 11:05:00,523.14001,523.40997,523.03003,523.35999,631682,171801757.00000,58.92003,0.56173,0.89924
2024-03-21 11:00:00,523.36499,523.84003,523.32990,523.59003,731401,172433439.00000,62.07684,0.57571,0.99560
2024-03-21 10:55:00,523.59998,523.90997,523.52979,523.85999,695781,173164840.00000,65.47945,0.58075,1.08120
2024-03-21 10:50:00,523.85498,523.95001,523.69000,523.94000,370088,173860621.00000,69.30757,0.59618,1.15080
2024-03-21 10:45:00,523.94000,523.97998,523.70001,523.83002,581607,174230709.00000,70.58516,0.62204,1.19693
2024-03-21 10:40:00,523.84998,523.91998,523.16498,523.41998,1086748,173649102.00000,70.04219,0.64835,1.22975
2024-03-21 10:35:00,523.40997,523.57489,523.23999,523.38000,613643,172562354.00000,67.30303,0.64015,1.26292
2024-03-21 10:30:00,523.34998,523.79999,523.17999,523.77002,829147,171948711.00000,66.92006,0.66363,1.33168
2024-03-21 10:25:00,523.75000,523.92798,523.65997,523.67010,531768,172777858.00000,72.15215,0.66699,1.40618
2024-03-21 10:20:00,523.67499,523.97998,523.63000,523.66998,593997,172246090.00000,71.76780,0.69768,1.44009
2024-03-21 10:15:00,523.65997,523.69000,523.39502,523.45001,870485,171652093.00000,71.69519,0.72442,1.47007
2024-03-21 10:10:00,523.44000,523.67499,523.33600,523.58002,600742,170781608.00000,70.66898,0.75746,1.48847
2024-03-21 10:05:00,523.57001,523.66998,523.15509,523.31000,829904,171382350.00000,72.10363,0.78965,1.51271
2024-03-21 10:00:00,523.31500,523.53003,523.26001,523.42999,663237,170552446.00000,71.03252,0.81078,1.50840
2024-03-21 09:55:00,523.42999,523.46002,522.94000,523.08008,1051197,171215683.00000,72.19319,0.85238,1.50693
2024-03-21 09:50:00,523.08002,523.11987,522.78998,522.79999,812352,170164486.00000,70.84694,0.87795,1.47143
2024-03-21 09:45:00,522.81000,523.71997,522.76501,523.50000,1219418,169352134.00000,69.79941,0.92010,1.44034
2024-03-21 09:40:00,523.52002,524.01001,523.41138,523.46997,1270969,170571552.00000,76.51220,0.91742,1.40721
2024-03-21 09:35:00,523.46997,523.49500,522.98999,523.00000,913804,169300583.00000,76.36341,0.94195,1.27215
2024-03-21 09:30:00,523.02002,523.50000,522.91998,523.39001,2511490,168386779.00000,75.04364,0.97556,1.08637
2024-03-20 15:55:00,520.41998,520.52002,519.54498,519.54498,5291930,165875289.00000,64.36835,0.81367,0.87925
2024-03-20 15:50:00,519.53998,519.96997,519.09998,519.23999,2595142,160583359.00000,58.83412,0.80088,0.86684
2024-03-20 15:45:00,519.24402,519.87000,519.16998,519.62500,1763946,157988217.00000,56.73560,0.79556,0.92798
2024-03-20 15:40:00,519.62000,520.21997,519.56000,520.12000,1524225,159752163.00000,60.36563,0.80291,1.02266
2024-03-20 15:35:00,520.15002,520.34998,519.77600,520.34998,1251160,161276388.00000,65.88369,0.81391,1.09035
2024-03-20 15:30:00,520.34998,520.62000,520.28003,520.38000,1131144,162527548.00000,68.06315,0.83236,1.10692
2024-03-20 15:25:00,520.37799,520.51001,519.87000,520.16998,941507,163658692.00000,68.35735,0.87024,1.09161
2024-03-20 15:20:00,520.17999,520.35999,519.71002,520.26001,1201958,162717185.00000,67.43354,0.88795,1.05334
2024-03-20 15:15:00,520.25500,520.32001,519.15002,519.21002,1071149,163919143.00000,68.13331,0.90625,1.00932
2024-03-20 15:10:00,519.21002,520.04999,518.90002,519.75500,1512978,162847994.00000,63.19237,0.88597,0.93083
2024-03-20 15:05:00,519.75000,520.03998,519.26001,519.26001,1320699,164360972.00000,68.27156,0.86566,0.92351
2024-03-20 15:00:00,519.27002,519.59003,518.84003,518.95001,2009351,163040273.00000,66.01704,0.87225,0.84574
2024-03-20 14:55:00,518.90997,519.54999,518.72998,519.19000,2226178,161030922.00000,64.24750,0.88166,0.78306
2024-03-20 14:50:00,519.15259,519.52002,518.57001,519.44501,1416568,163257100.00000,66.41130,0.88640,0.72832
2024-03-20 14:45:00,519.44983,519.53998,518.17999,518.17999,1463758,164673668.00000,69.05721,0.88150,0.62315
2024-03-20 14:40:00,518.01501,518.52002,517.15002,517.60999,1441527,163209910.00000,62.33006,0.83201,0.44960
2024-03-20 14:35:00,517.61499,517.96997,515.79999,516.07001,1867249,161768383.00000,60.08343,0.79062,0.36763
2024-03-20 14:30:00,516.09998,518.04999,516.03998,517.65997,1218716,159901134.00000,49.48929,0.68452,0.29839
2024-03-20 14:25:00,517.63013,517.66998,516.89001,516.94000,808127,161119850.00000,65.89011,0.58256,0.35992
2024-03-20 14:20:00,516.95001,517.17999,516.46002,516.54999,866076,160311723.00000,60.48536,0.56737,0.27744
2024-03-20 14:15:00,516.53003,517.21997,516.35999,517.09998,791593,159445647.00000,56.53638,0.55563,0.23737
2024-03-20 14:10:00,517.09003,517.73999,516.87000,516.87000,934757,160237240.00000,64.51982,0.53222,0.22553
2024-03-20 14:05:00,516.85999,518.40002,516.63000,517.51007,1771597,159302483.00000,62.49992,0.50547,0.15013
2024-03-20 14:00:00,517.51990,517.72998,515.47998,515.50000,2782162,161074080.00000,73.67225,0.40820,0.07512
2024-03-20 13:55:00,515.47998,515.66913,515.33002,515.66913,438271,158291918.00000,45.92732,0.26652,-0.08890
2024-03-20 13:50:00,515.65997,515.70001,515.50000,515.50000,510730,158730189.00000,50.26757,0.26094,-0.08925
2024-03-20 13:45:00,515.50000,515.52502,515.13000,515.26001,251119,158219459.00000,46.06072,0.26562,-0.10673
2024-03-20 13:40:00,515.26001,515.32001,515.08002,515.28998,626025,157968340.00000,38.85570,0.25567,-0.11120
2024-03-20 13:35:00,515.28998,515.63000,515.27502,515.59998,780458,158594365.00000,39.46699,0.25688,-0.09085
2024-03-20 13:30:00,515.60498,515.64001,515.35999,515.40997,654411,159374823.00000,46.62670,0.24933,-0.06660
2024-03-20 13:25:00,515.42499,515.60999,515.41870,515.41998,247079,158720412.00000,40.94217,0.24697,-0.06676
2024-03-20 13:20:00,515.41998,515.58502,515.38397,515.54999,175237,158473333.00000,40.77931,0.25125,-0.04767
2024-03-20 13:15:00,515.53003,515.59631,515.29999,515.40002,506719,158648570.00000,43.21221,0.25511,-0.02210
2024-03-20 13:10:00,515.40002,515.71002,515.34998,515.67902,287801,158141851.00000,39.23541,0.25194,-0.00034
2024-03-20 13:05:00,515.68011,515.96997,515.65399,515.95001,227263,158429652.00000,45.62779,0.24363,0.04067
2024-03-20 13:00:00,515.94598,516.14001,515.84998,516.14001,193902,158656915.00000,53.27891,0.23806,0.06390
2024-03-20 12:55:00,516.14001,516.15002,516.06000,516.12000,441479,158850817.00000,60.10947,0.23406,0.06556
2024-03-20 12:50:00,516.12000,516.14001,515.91998,515.97998,376656,158409338.00000,59.61341,0.24514,0.04696
2024-03-20 12:45:00,515.96997,516.02991,515.90503,515.95001,159668,158032682.00000,55.78749,0.24707,0.02458
2024-03-20 12:40:00,515.90997,515.97498,515.83002,515.83002,208488,157873014.00000,54.17542,0.25647,0.01093
2024-03-20 12:35:00,515.83002,515.86499,515.57001,515.65997,223051,157664526.00000,52.01010,0.26505,-0.00053
2024-03-20 12:30:00,515.56500,515.77502,515.39008,515.75000,313686,157441475.00000,43.84315,0.26236,-0.00702
2024-03-20 12:25:00,515.75000,515.89001,515.69000,515.71997,1402805,157755161.00000,49.27922,0.25293,0.01178
2024-03-20 12:20:00,515.71002,515.71997,515.57501,515.66998,248180,156352356.00000,47.98508,0.25700,0.01677
2024-03-20 12:15:00,515.66998,515.72998,515.51001,515.56500,187915,156104176.00000,46.72084,0.26562,0.02697
2024-03-20 12:10:00,515.56000,515.80499,515.53003,515.71997,194807,155916261.00000,43.19938,0.26913,0.04367
2024-03-20 12:05:00,515.71973,515.89001,515.51001,515.88989,296102,156111068.00000,47.42656,0.26869,0.07555
2024-03-20 12:00:00,515.89001,515.94000,515.81000,515.90997,222027,156407170.00000,52.51355,0.26012,0.09887
2024-03-20 11:55:00,515.92999,515.98499,515.78497,515.79999,311021,156629197.00000,53.77085,0.27013,0.10987
2024-03-20 11:50:00,515.81000,515.89001,515.64850,515.68109,287876,156318176.00000,50.46538,0.27553,0.11824
2024-03-20 11:45:00,515.67999,515.87671,515.58002,515.87671,380882,156030300.00000,46.62602,0.27814,0.13941
2024-03-20 11:40:00,515.85498,515.98999,515.84003,515.91998,248450,156411182.00000,51.62745,0.27672,0.17765
2024-03-20 11:35:00,515.94000,516.09998,515.85999,516.02991,189246,156659632.00000,54.25305,0.28647,0.20606
2024-03-20 11:30:00,516.02502,516.34003,515.93018,516.21002,348890,156848878.00000,56.94208,0.29004,0.23066
2024-03-20 11:25:00,516.21002,516.28998,516.06500,516.17987,287852,157197768.00000,63.27907,0.28082,0.25005
2024-03-20 11:20:00,516.17499,516.27002,516.11499,516.21997,292300,156909916.00000,62.54609,0.28512,0.25232
2024-03-20 11:15:00,516.21997,516.32001,516.13989,516.28003,336946,157202216.00000,64.07087,0.29513,0.25512
2024-03-20 11:10:00,516.28003,516.30499,516.10999,516.14001,320455,157539162.00000,66.06768,0.30398,0.25041
2024-03-20 11:05:00,516.14001,516.15997,516.03998,516.07501,332860,157218707.00000,63.61275,0.31236,0.23463
2024-03-20 11:00:00,516.08002,516.09003,515.82928,515.88000,286374,156885847.00000,62.53421,0.32715,0.22533
2024-03-20 10:55:00,515.87000,515.96228,515.78003,515.82001,267987,156599473.00000,58.53967,0.33226,0.21630
2024-03-20 10:50:00,515.82001,515.94000,515.67999,515.67999,328524,156331486.00000,57.53913,0.34380,0.22301
2024-03-20 10:45:00,515.67999,515.85999,515.61499,515.70001,313410,156002962.00000,54.69554,0.35025,0.23342
2024-03-20 10:40:00,515.69128,515.84003,515.63000,515.76111,260281,156316372.00000,54.97122,0.35834,0.25757
2024-03-20 10:35:00,515.76599,516.05682,515.54999,516.03998,463955,156576653.00000,56.72784,0.36975,0.28349
2024-03-20 10:30:00,516.03998,516.44000,516.03998,516.34497,488371,157040608.00000,63.65505,0.35921,0.30485
2024-03-20 10:25:00,516.34998,516.40002,516.00000,516.12000,567659,157528979.00000,73.02352,0.35607,0.29978
2024-03-20 10:20:00,516.10999,516.14972,515.57001,515.64001,486293,156961320.00000,69.83171,0.35269,0.25738
2024-03-20 10:15:00,515.63739,515.79999,515.59003,515.63501,434694,156475027.00000,61.50270,0.33523,0.22396
2024-03-20 10:10:00,515.63501,515.75000,515.46997,515.71002,342890,156040333.00000,61.45292,0.34486,0.22616
2024-03-20 10:05:00,515.71002,515.76501,515.58502,515.63000,253511,156383223.00000,63.86933,0.34985,0.22593
2024-03-20 10:00:00,515.62500,515.71002,515.34009,515.42999,461394,156129712.00000,62.30951,0.36291,0.21470
2024-03-20 09:55:00,515.42999,515.64001,515.42999,515.50232,372713,155668318.00000,58.49312,0.36237,0.20591
2024-03-20 09:50:00,515.50000,515.51001,515.27502,515.33002,427604,156041031.00000,60.53649,0.37409,0.21155
2024-03-20 09:45:00,515.33002,515.40997,515.22498,515.32001,400502,155613427.00000,57.16251,0.38479,0.20854
2024-03-20 09:40:00,515.32001,515.62000,515.21002,515.38000,615150,155212925.00000,56.96131,0.40016,0.21898
2024-03-20 09:35:00,515.38501,515.53003,515.21997,515.51001,968545,155828075.00000,58.62164,0.39941,0.23013
2024-03-20 09:30:00,515.51001,515.98999,515.47998,515.77002,1368719,156796620.00000,61.84035,0.40628,0.23440
2024-03-19 15:55:00,515.76001,515.99500,515.46997,515.84003,4152015,158165339.00000,68.86217,0.39830,0.22372
2024-03-19 15:50:00,515.83002,515.87000,515.28998,515.48999,2430050,162317354.00000,70.95721,0.38855,0.18137
2024-03-19 15:45:00,515.50000,515.63000,515.02002,515.03998,1664906,159887304.00000,66.49523,0.37383,0.11755
2024-03-19 15:40:00,515.03497,515.09998,514.84003,515.05029,898656,158222398.00000,58.06541,0.35566,0.06799
2024-03-19 15:35:00,515.05499,515.07001,514.57001,514.57001,694280,159121054.00000,58.65536,0.36302,0.05108
2024-03-19 15:30:00,514.58002,514.84998,514.40997,514.49750,1081823,158426774.00000,46.73223,0.35249,0.02673
2024-03-19 15:25:00,514.53003,514.59998,514.33002,514.49500,701756,157344951.00000,45.18747,0.34575,0.04362
2024-03-19 15:20:00,514.50500,514.78998,514.41998,514.70001,763507,156643195.00000,44.43847,0.35158,0.06963
2024-03-19 15:15:00,514.70007,514.76001,514.22998,514.53003,668135,157406702.00000,49.31638,0.35017,0.10436
2024-03-19 15:10:00,514.54999,514.83002,514.43500,514.62988,40190542,156738567.00000,45.00340,0.33633,0.12732
2024-03-19 15:05:00,514.63000,514.90002,514.57990,514.88000,537771,196929109.00000,46.98268,0.33182,0.17004
2024-03-19 15:00:00,514.85999,515.07001,514.82001,514.88501,274254,197466880.00000,53.23077,0.33272,0.21396
2024-03-19 14:55:00,514.90002,515.07001,514.59998,515.00891,673215,197741134.00000,54.40033,0.33908,0.24348
