0,1,2,3,4,5,6,7,8,9
0.29295820846033793,0.10984988065326284,0.11967547845758375,0.11156093519882049,0.12343858003017161,0.019967111522733588,0.1933933763841934,0.42435659439416074,0.23934145819970062,0.5092279495047262
0.3135431735855254,0.11389117385239267,0.11266810117427539,0.11073287923416686,0.11002969689766928,0.015917826639931038,0.19674396244423606,0.47684454897651707,0.2549925165704512,0.49628287238205065
0.33474990067758803,0.11829967364720417,0.11488089892695896,0.11358634020618474,0.1142541618731645,0.008909220103830877,0.19879742104257567,0.5288625104311806,0.2668484070985675,0.4894499474865627
0.35656829645470167,0.11646272219305409,0.11312946950571146,0.11653184830633201,0.11847917791375195,0.010672400291421573,0.19641763945414176,0.5063514562116972,0.25839213170836006,0.48189830927325517
0.37898797657125605,0.10819662434452937,0.11119308707230147,0.10935198821796632,0.11645842223084735,0.013140912056173442,0.19358099466713852,0.41705960593737135,0.27228992944194996,0.46811919520583206
0.4019982704594063,0.10176729425500675,0.10510770885261067,0.10382934462444737,0.10791691334483033,0.022141120825989985,0.18907862390504215,0.36062101868738927,0.2829163994013256,0.4512613521695257
0.4255882264495634,0.11407505269295193,0.10824269006872278,0.09775386597937974,0.10157966481649616,0.03664575547129063,0.19626545980631835,0.4977984780860246,0.3309600171049818,0.44894046417759836
0.44974661703176655,0.11940184451969316,0.11912227901941286,0.11524300441826085,0.11407084088675212,0.07644578469675097,0.2108183406723122,0.5455788314056889,0.348086380158221,0.45179060524310627
0.6337729967153135,0.14052494929095438,0.13829985954266277,0.12923435198821664,0.13905227458544722,0.10805618937714843,0.23122156051443365,0.6853009560814255,0.4136198417789181,0.4727877427459379
0.6059719557595031,0.14015939595157967,0.14272545504802814,0.14101620029454942,0.1407052861653444,0.01635690273655396,0.2277897118439458,0.681640248875698,0.4156724395980329,0.48854795197594675
0.57865349649455,0.13042373693973452,0.13645586141542587,0.1327317746686294,0.140521965178932,0.01066045028133844,0.2254121419200085,0.5896333416405178,0.4259781911481719,0.491641096398196
0.5518306210452315,0.11370729501183163,0.12529948834583848,0.11579528718703891,0.13060260988100048,0.014380737998574294,0.22234603464722633,0.46699003326649824,0.45961086166345955,0.4785353899380135
0.5255160956117646,0.11297288182046294,0.10990228838323546,0.10769513991163393,0.1142541618731645,0.012139408652346122,0.21969474447549536,0.4622791280099384,0.46066923241394053,0.46717807203607975
0.49972244451815895,0.11572830900168718,0.1098099040770606,0.11229749631811536,0.1129687107079107,0.021379278758546342,0.224056116272666,0.48320107917879696,0.4421744708146248,0.460443995963673
0.47446194411095366,0.09129648727121165,0.1106398876341288,0.0925992268041238,0.11572403615501337,0.015310888437631384,0.22081786013237337,0.34586231407954504,0.5101560829591619,0.43309170287691257
0.4497466170376241,0.06980452264795822,0.08722092701842499,0.07142857142857117,0.09147698853215225,0.03040756922563984,0.21478556510149313,0.2654132493930091,0.5641116100064144,0.3925286764554459
0.42558822647121186,0.0685184729349082,0.07062494387330709,0.0681150589101609,0.06980194536997786,0.017245137234295948,0.21118932521378989,0.2612416031355846,0.5592366901860167,0.36014744949442945
0.40199827046499137,0.08836508014067945,0.08206547705430012,0.06940371870397577,0.0688831361775506,0.01976321757475917,0.21525160227215828,0.3977723057346005,0.596739362839427,0.35344426367923554
0.37898797659185335,0.08652078088071491,0.08629911235462018,0.0865244845360813,0.08835410267040622,0.01006144569569149,0.212984893942994,0.38992661829619635,0.5780735514218516,0.3475380465001338
0.3565682964747585,0.09148036611177268,0.08519271347828017,0.08744477172312237,0.08651758641573082,0.007259110481909197,0.21473295624117178,0.42135810195936274,0.552351935001069,0.3484050330525752
