datetime,close,open,high,low,vol,obv,rsi,atr,macd
2021-06-01 05:07:00,404.4650,404.5010,404.5820,404.3780,388,7782.0000,53.8400,0.2171,0.0367
2021-06-01 05:08:00,404.5130,404.5590,404.6400,404.4260,200,7982.0000,56.7228,0.2169,0.0413
2021-06-01 05:13:00,404.4650,404.5010,404.5820,404.3780,300,7682.0000,53.1482,0.2160,0.0398
2021-06-01 05:17:00,404.5900,404.6260,404.7070,404.5030,2500,10182.0000,60.1849,0.2179,0.0482
2021-06-01 05:18:00,404.5990,404.6260,404.7170,404.5030,2229,12411.0000,60.6433,0.2176,0.0542
2021-06-01 05:19:00,404.7140,404.7030,404.9370,404.5790,2287,14698.0000,66.0251,0.2276,0.0644
2021-06-01 05:23:00,404.7330,404.7410,404.8510,404.6180,700,15398.0000,66.8321,0.2280,0.0747
2021-06-01 05:27:00,404.6370,404.6740,404.7550,404.5500,249,15149.0000,59.1830,0.2264,0.0766
2021-06-01 05:29:00,404.6570,404.6930,404.7740,404.5700,1900,17049.0000,60.2049,0.2248,0.0787
2021-06-01 05:30:00,404.6470,404.6930,404.7740,404.5600,3598,13451.0000,59.4040,0.2240,0.0795
2021-06-01 05:31:00,404.6760,404.7120,404.7930,404.5890,300,13751.0000,61.0232,0.2226,0.0807
2021-06-01 05:32:00,404.7620,404.7980,404.8800,404.6750,400,14151.0000,65.4270,0.2213,0.0876
2021-06-01 05:33:00,404.7430,404.7790,404.8600,404.6560,140,14011.0000,63.7142,0.2201,0.0905
2021-06-01 05:34:00,404.7720,404.7890,404.8890,404.6660,2000,16011.0000,65.2112,0.2203,0.0925
2021-06-01 05:38:00,404.7140,404.7510,404.8320,404.6270,100,15911.0000,59.8896,0.2192,0.0900
2021-06-01 05:40:00,404.7140,404.7510,404.8320,404.6270,100,15911.0000,59.8896,0.2182,0.0870
2021-06-01 05:41:00,404.6950,404.7310,404.8130,404.6080,500,15411.0000,58.0887,0.2172,0.0821
2021-06-01 05:42:00,404.6470,404.6830,404.7650,404.5600,1500,13911.0000,53.6957,0.2164,0.0735
2021-06-01 05:43:00,404.6850,404.6830,404.8030,404.5600,2868,16779.0000,56.5003,0.2183,0.0659
2021-06-01 05:44:00,404.7140,404.7510,404.8320,404.6270,190,16969.0000,58.5631,0.2173,0.0646
2021-06-01 05:45:00,404.7330,404.7700,404.8510,404.6460,776,17745.0000,59.9046,0.2164,0.0644
2021-06-01 05:46:00,404.7810,404.8180,404.8990,404.6940,1100,18845.0000,63.1504,0.2156,0.0673
2021-06-01 05:47:00,404.7720,404.7980,404.8890,404.6560,4500,14345.0000,62.1347,0.2169,0.0672
