datetime,close,open,high,low,vol,obv,rsi,atr,macd
2023-03-01 04:40:00,391.5060,391.4510,391.5400,391.4170,1600,-1371.0000,51.5640,0.1131,-0.0926
2023-03-01 04:42:00,391.3880,391.4310,391.4420,391.3780,900,-2271.0000,45.4955,0.1141,-0.0906
2023-03-01 04:43:00,391.3190,391.3520,391.3730,391.3090,764,-3035.0000,42.3564,0.1116,-0.0943
2023-03-01 04:45:00,391.3580,391.3820,391.3930,391.3480,1200,-1835.0000,44.6798,0.1089,-0.0937
2023-03-01 04:46:00,391.2990,391.2740,391.3340,391.2400,1100,-2935.0000,41.9266,0.1096,-0.1008
2023-03-01 04:47:00,391.2700,391.2930,391.3040,391.2590,100,-3035.0000,40.6023,0.1050,-0.1037
2023-03-01 04:48:00,391.1910,391.2150,391.2250,391.1810,100,-3135.0000,37.1589,0.1038,-0.1110
2023-03-01 04:50:00,391.3190,391.3430,391.3530,391.3090,100,-3035.0000,45.2594,0.1080,-0.1052
2023-03-01 04:51:00,391.3190,391.3430,391.3530,391.3090,900,-3035.0000,45.2594,0.1034,-0.0995
2023-03-01 04:52:00,391.3190,391.3330,391.3530,391.2990,1000,-3035.0000,45.2594,0.0999,-0.0947
2023-03-01 04:53:00,391.3190,391.3430,391.3530,391.3090,500,-3035.0000,45.2594,0.0959,-0.0891
2023-03-01 04:55:00,391.4370,391.4410,391.4710,391.4070,2100,-935.0000,52.8033,0.0999,-0.0758
2023-03-01 04:56:00,391.5060,391.4710,391.5400,391.4370,6500,5565.0000,56.5721,0.1001,-0.0622
2023-03-01 05:00:00,391.5260,391.5490,391.5600,391.5160,100,5665.0000,57.6282,0.0968,-0.0446
2023-03-01 05:01:00,391.4180,391.5000,391.5110,391.4070,346,5319.0000,50.4877,0.0984,-0.0342
2023-03-01 05:02:00,391.3090,391.3330,391.3430,391.2990,1200,4119.0000,44.4954,0.0999,-0.0389
2023-03-01 05:05:00,391.5160,391.5400,391.5500,391.5060,100,4219.0000,55.3369,0.1100,-0.0257
2023-03-01 05:06:00,391.4470,391.4710,391.4810,391.4370,200,4019.0000,51.7110,0.1078,-0.0206
2023-03-01 05:14:00,391.3580,391.3820,391.3930,391.3480,100,3919.0000,47.3972,0.1071,-0.0234
2023-03-01 05:16:00,391.4270,391.4510,391.4620,391.4170,1000,4919.0000,50.8224,0.1069,-0.0199
2023-03-01 05:17:00,391.4370,391.4610,391.4710,391.4270,100,5019.0000,51.3172,0.1024,-0.0161
2023-03-01 05:19:00,391.4670,391.4900,391.5010,391.4560,500,5519.0000,52.8498,0.0997,-0.0106
2023-03-01 05:21:00,391.5260,391.5300,391.5900,391.4960,3051,8570.0000,55.7970,0.1013,-0.0030
