datetime,close,open,high,low,vol,obv,rsi,atr,macd
2022-03-01 04:39:00,421.3400,421.3810,421.4290,421.2780,100,12642.0000,35.6357,0.2896,-0.3647
2022-03-01 04:40:00,421.1460,421.6910,421.7390,421.0160,8608,4034.0000,32.4078,0.3205,-0.3295
2022-03-01 04:41:00,421.0780,421.1190,421.1670,420.9970,6500,-2466.0000,31.3363,0.3098,-0.3438
2022-03-01 04:42:00,420.9810,421.2550,421.3030,420.9200,1200,-3666.0000,29.8216,0.3150,-0.3402
2022-03-01 04:43:00,420.8840,420.9350,420.9830,420.8230,1500,-5166.0000,28.3461,0.3039,-0.3591
2022-03-01 04:44:00,420.8840,420.8280,420.9730,420.7260,275,-5166.0000,28.3461,0.2999,-0.3783
2022-03-01 04:45:00,420.8550,420.8960,420.9440,420.7940,100,-5266.0000,27.8680,0.2892,-0.3836
2022-03-01 04:46:00,420.9910,421.0320,421.0800,420.9290,100,-5166.0000,33.5300,0.2846,-0.3726
2022-03-01 04:47:00,421.0880,421.0900,421.2640,420.9870,700,-4466.0000,37.3098,0.2840,-0.3550
2022-03-01 04:48:00,421.1070,421.1480,421.1960,421.0450,500,-3966.0000,38.0529,0.2745,-0.3326
2022-03-01 04:50:00,420.8940,421.2450,421.2930,420.8320,800,-4766.0000,33.2892,0.2879,-0.3036
2022-03-01 04:51:00,420.6320,420.8480,420.8960,420.5710,1600,-6366.0000,28.5541,0.2905,-0.3090
2022-03-01 04:52:00,420.5450,420.4500,420.6340,420.3480,10116,-16482.0000,27.1720,0.2902,-0.3415
2022-03-01 04:54:00,420.5550,420.4600,420.6430,420.3580,201,-16281.0000,27.6057,0.2898,-0.3622
2022-03-01 04:55:00,420.6030,420.6440,420.6920,420.5420,187,-16094.0000,29.7680,0.2798,-0.3597
2022-03-01 04:57:00,420.6230,420.6340,420.7600,420.5320,500,-15594.0000,30.6969,0.2761,-0.3544
2022-03-01 05:00:00,420.6420,420.7700,420.8180,420.5800,470,-15124.0000,31.6220,0.2734,-0.3353
2022-03-01 05:01:00,420.6030,420.6440,420.6920,420.5420,100,-15224.0000,30.7156,0.2646,-0.3266
2022-03-01 05:03:00,420.4970,420.6150,420.6630,420.4350,717,-15941.0000,28.3381,0.2620,-0.3184
2022-03-01 05:04:00,420.1380,420.4890,420.5370,420.0770,1091,-17032.0000,22.0990,0.2761,-0.3184
2022-03-01 05:05:00,420.3130,420.3530,420.4010,420.2510,704,-16328.0000,30.1699,0.2752,-0.3256
2022-03-01 05:07:00,420.0410,420.2080,420.2750,419.9210,5268,-21596.0000,25.7111,0.2835,-0.3391
2022-03-01 05:08:00,420.0120,419.9850,420.1010,419.8830,275,-21871.0000,25.2821,0.2788,-0.3636
2022-03-01 05:09:00,419.9640,420.0040,420.0520,419.9020,175,-22046.0000,24.5519,0.2696,-0.3772
2022-03-01 05:11:00,420.1280,420.0140,420.2170,419.8630,11630,-10416.0000,31.7999,0.2757,-0.3827
2022-03-01 05:12:00,419.8760,419.9170,419.9650,419.8150,200,-10616.0000,27.4381,0.2783,-0.3904
2022-03-01 05:13:00,420.0610,420.1010,420.1490,419.9990,500,-10116.0000,34.5370,0.2780,-0.3773
2022-03-01 05:14:00,420.1670,420.1980,420.2950,420.0860,11699,1583.0000,38.2638,0.2748,-0.3550
2022-03-01 05:15:00,420.1870,420.2270,420.2750,420.1250,200,1783.0000,38.9698,0.2659,-0.3312
2022-03-01 05:16:00,420.1090,420.2470,420.2950,420.0470,600,1183.0000,37.1839,0.2646,-0.3071
2022-03-01 05:17:00,420.4480,420.4020,420.5370,420.2990,2795,3978.0000,48.2781,0.2763,-0.2724
2022-03-01 05:18:00,420.5840,420.4600,420.6730,420.3580,975,4953.0000,51.9450,0.2791,-0.2375
2022-03-01 05:19:00,420.5640,420.6050,420.6530,420.5030,100,4853.0000,51.3682,0.2698,-0.1959
2022-03-01 05:21:00,420.4770,420.5280,420.5760,420.4160,200,4653.0000,48.8285,0.2620,-0.1672
2022-03-01 05:22:00,420.3610,420.5370,420.5850,420.2990,3260,1393.0000,45.5918,0.2637,-0.1421
2022-03-01 05:24:00,420.2640,420.3630,420.4400,420.1930,3950,-2557.0000,43.0235,0.2625,-0.1346
2022-03-01 05:25:00,420.2930,420.3140,420.3820,420.1930,600,-1957.0000,44.0385,0.2573,-0.1312
2022-03-01 05:27:00,420.1090,420.1500,420.1980,420.0470,625,-2582.0000,39.2598,0.2565,-0.1401
2022-03-01 05:29:00,420.0990,420.0920,420.1980,419.9890,4200,-6782.0000,39.0120,0.2531,-0.1501
2022-03-01 05:30:00,419.7120,420.0530,420.1010,419.5340,3300,-10082.0000,30.8879,0.2755,-0.1593
2022-03-01 05:31:00,419.5860,419.6260,419.6740,419.5240,300,-10382.0000,28.7861,0.2692,-0.1988
2022-03-01 05:32:00,419.3430,419.6650,419.7130,419.2820,3575,-13957.0000,25.2215,0.2808,-0.2244
2022-03-01 05:34:00,419.8180,419.8590,419.9070,419.7570,100,-13857.0000,40.6837,0.3010,-0.2264
2022-03-01 05:35:00,419.7700,419.7230,419.8580,419.6210,600,-14457.0000,39.7883,0.2965,-0.2362
2022-03-01 05:36:00,419.5280,419.5680,419.6160,419.4660,100,-14557.0000,35.5416,0.2970,-0.2536
2022-03-01 05:37:00,419.4600,419.4710,419.6260,419.3300,2200,-16757.0000,34.4296,0.2969,-0.2720
2022-03-01 05:38:00,419.3430,419.3360,419.5290,419.2340,3520,-20277.0000,32.5429,0.2968,-0.2942
2022-03-01 05:39:00,419.6240,419.6650,419.7130,419.5630,2000,-18277.0000,40.9169,0.3020,-0.2819
2022-03-01 05:40:00,419.7020,419.5200,419.8200,419.4180,9796,-8481.0000,43.0309,0.3092,-0.2807
2022-03-01 05:41:00,419.7120,419.6940,419.8970,419.5630,5900,-2581.0000,43.3110,0.3109,-0.2626
2022-03-01 05:42:00,420.0020,419.8590,420.0910,419.7570,543,-2038.0000,50.8559,0.3158,-0.2323
2022-03-01 05:43:00,420.1870,420.1300,420.2750,419.8920,13899,11861.0000,54.9730,0.3206,-0.1843
2022-03-01 05:44:00,420.3900,420.4020,420.6240,420.2990,3299,15160.0000,59.0290,0.3289,-0.1229
2022-03-01 05:46:00,420.0990,420.1980,420.2460,420.0380,1400,13760.0000,51.8224,0.3306,-0.0896
2022-03-01 05:47:00,420.1380,420.1790,420.2270,420.0770,100,13860.0000,52.6566,0.3177,-0.0641
2022-03-01 05:48:00,420.4190,420.3340,420.5080,420.2320,1690,15550.0000,58.2641,0.3214,-0.0310
2022-03-01 05:49:00,420.7490,420.7120,420.8370,420.6090,350,15900.0000,63.7015,0.3283,0.0255
2022-03-01 05:50:00,420.5940,420.6830,420.7310,420.5320,1150,14750.0000,59.7632,0.3203,0.0671
2022-03-01 05:51:00,420.6130,420.6540,420.7020,420.5510,2500,17250.0000,60.0889,0.3083,0.0966
2022-03-01 05:53:00,421.0100,420.8180,421.0990,420.7160,5678,22928.0000,66.2390,0.3209,0.1317
2022-03-01 05:54:00,420.9230,421.0800,421.1280,420.8610,940,21988.0000,63.9146,0.3171,0.1787
2022-03-01 05:55:00,420.7680,420.8860,420.9440,420.5320,7014,14974.0000,59.8829,0.3239,0.1979
2022-03-01 05:56:00,420.7870,420.8480,420.8960,420.6390,8472,23446.0000,60.2142,0.3191,0.2077
2022-03-01 05:57:00,420.8160,420.8570,420.9050,420.7550,300,23746.0000,60.7471,0.3070,0.2137
2022-03-01 05:59:00,421.0100,421.0220,421.0990,420.9200,2980,26726.0000,64.2011,0.3053,0.2292
2022-03-01 06:00:00,420.6900,420.7310,420.8860,420.6290,5000,21726.0000,55.5224,0.3107,0.2154
2022-03-01 06:01:00,420.6230,420.6250,420.7110,420.5220,1000,20726.0000,53.8801,0.3020,0.1938
2022-03-01 06:02:00,420.6320,420.5660,420.7400,420.4640,950,21676.0000,54.0766,0.3002,0.1699
2022-03-01 06:03:00,420.7100,420.8090,420.8570,420.5800,2300,23976.0000,55.8330,0.2985,0.1686
2022-03-01 06:04:00,420.5840,420.6920,420.7400,420.5220,1000,22976.0000,52.3500,0.2928,0.1564
2022-03-01 06:05:00,420.5740,420.6150,420.6630,420.5130,123,22853.0000,52.0723,0.2826,0.1389
2022-03-01 06:08:00,420.6520,420.6920,420.7400,420.5900,100,22953.0000,54.1164,0.2742,0.1297
2022-03-01 06:09:00,420.5550,420.5760,420.6430,420.4740,2500,20453.0000,51.1924,0.2674,0.1118
2022-03-01 06:10:00,420.5060,420.5470,420.5950,420.4450,147,20306.0000,49.7306,0.2590,0.0941
2022-03-01 06:12:00,419.9150,419.9660,420.0130,419.8540,988,19318.0000,36.2757,0.2870,0.0329
