datetime,close,open,high,low,vol,obv,rsi,atr,macd
2022-01-03 04:46:00,462.0640,462.0870,462.1620,461.9720,100,28508.0000,50.9688,0.2112,0.0505
2022-01-03 04:48:00,462.0830,462.1160,462.1910,461.9920,462,28970.0000,52.4106,0.2103,0.0484
2022-01-03 04:50:00,462.2580,462.2810,462.3560,462.1660,940,29910.0000,63.1569,0.2148,0.0593
2022-01-03 04:51:00,462.3830,462.3100,462.4820,462.1860,1295,31205.0000,68.6095,0.2206,0.0695
2022-01-03 04:52:00,462.4220,462.4460,462.5200,462.3310,100,31305.0000,70.0965,0.2183,0.0876
2022-01-03 04:54:00,462.4130,462.4260,462.5110,462.3110,389,30916.0000,69.2809,0.2170,0.0992
2022-01-03 04:55:00,462.3450,462.4070,462.4820,462.2440,4960,25956.0000,63.2889,0.2185,0.1056
2022-01-03 04:58:00,462.4800,462.5040,462.5790,462.3890,140,26096.0000,69.0179,0.2196,0.1171
2022-01-03 04:59:00,462.5290,462.5520,462.6270,462.4370,100,26196.0000,70.7991,0.2175,0.1287
2022-01-03 05:00:00,462.5290,462.5430,462.6270,462.4280,654,26196.0000,70.7991,0.2162,0.1355
2022-01-03 05:01:00,462.4800,462.5230,462.5980,462.3890,200,25996.0000,66.3735,0.2157,0.1378
2022-01-03 05:02:00,462.4800,462.4940,462.5790,462.3790,303,25996.0000,66.3735,0.2146,0.1356
2022-01-03 05:03:00,462.4510,462.4750,462.5500,462.3600,100,25896.0000,63.6428,0.2128,0.1309
2022-01-03 05:06:00,462.4320,462.4550,462.5300,462.3410,239,25657.0000,61.8475,0.2111,0.1241
2022-01-03 05:07:00,462.4800,462.5040,462.5790,462.3890,200,25857.0000,64.5669,0.2096,0.1213
2022-01-03 05:10:00,462.5770,462.5330,462.6760,462.4180,1031,26888.0000,69.3251,0.2130,0.1200
2022-01-03 05:11:00,462.5390,462.5910,462.6660,462.4470,200,26688.0000,65.6081,0.2135,0.1222
2022-01-03 05:12:00,462.6260,462.6490,462.7340,462.5340,2369,29057.0000,69.6238,0.2125,0.1272
2022-01-03 05:13:00,462.6550,462.6780,462.7530,462.5630,2197,31254.0000,70.8457,0.2109,0.1320
2022-01-03 05:14:00,462.6740,462.6780,462.7730,462.5630,4860,36114.0000,71.6504,0.2108,0.1343
2022-01-03 05:15:00,462.6740,462.6980,462.7730,462.5830,600,36114.0000,71.6504,0.2094,0.1361
2022-01-03 05:16:00,462.6940,462.7460,462.8310,462.6020,500,36614.0000,72.5745,0.2108,0.1398
2022-01-03 05:18:00,462.6650,462.6880,462.7630,462.5730,397,36217.0000,69.0594,0.2093,0.1365
2022-01-03 05:19:00,462.6450,462.6690,462.7430,462.5540,100,36117.0000,66.6614,0.2078,0.1308
2022-01-03 05:20:00,462.7030,462.7070,462.8020,462.5920,430,36547.0000,69.9230,0.2080,0.1279
2022-01-03 05:22:00,462.8390,462.7660,462.9370,462.6510,1881,38428.0000,75.8816,0.2136,0.1289
2022-01-03 05:23:00,462.8200,462.8820,462.9570,462.7280,344,38084.0000,73.6853,0.2147,0.1374
2022-01-03 05:24:00,462.7910,462.8140,462.8890,462.6990,323,37761.0000,70.3389,0.2129,0.1371
2022-01-03 05:25:00,462.8390,462.8630,462.9370,462.7480,100,37861.0000,72.5602,0.2112,0.1393
2022-01-03 05:26:00,462.8390,462.8630,462.9370,462.7480,249,37861.0000,72.5602,0.2096,0.1393
2022-01-03 05:28:00,462.8680,462.8920,462.9760,462.7770,1337,39198.0000,73.9283,0.2088,0.1401
2022-01-03 05:29:00,462.8680,462.8920,462.9660,462.7770,1250,39198.0000,73.9283,0.2074,0.1391
2022-01-03 05:30:00,462.9650,462.9890,463.0630,462.8730,119,39317.0000,78.1536,0.2065,0.1445
2022-01-03 05:32:00,462.8970,462.9210,462.9950,462.8060,838,38479.0000,69.6338,0.2053,0.1416
2022-01-03 05:34:00,462.8680,462.8920,462.9660,462.7770,216,38263.0000,66.3137,0.2041,0.1355
2022-01-03 05:35:00,462.8970,462.9210,462.9950,462.8060,100,38363.0000,67.9589,0.2030,0.1314
2022-01-03 05:37:00,462.9170,462.9400,463.0150,462.8250,100,38463.0000,69.0805,0.2021,0.1283
